assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,27,None,None,0,0.0,448047,1,,0,0,0,0,108.2,6,5,4,,0,3,1.0,0.5,0,0.46,0.23,1.34,0.67,0.88,3.08,1.54,0.44,Enzo,0.5,311,143,4,2.0,0,18.2,18,12,199,False,42.8,71,27,180,,None,50,251,161,0,1,1,0,,448047.jpg,0.5,324,152,0,0,0.0,Fernández,4.6,75,22,False,None,2,1.0,a,7,8,31.0,74,42,1,108322,32677,71160,42640,0.1,0.2,Enzo,1
0,0,0,0,0,0,0,520295,None,,0,0,0,0,0.0,633,71,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David Datro,0.0,634,72,0,0,0,0.0,637,72,200,False,0.0,635,71,0,Joined Union Berlin on a season-long loan - Expected back 01 Jul,2023-07-11T09:30:03.546600Z,50,265,57,0,0,None,0,,520295.jpg,0.0,634,72,0,0,0,Fofana,0.0,655,87,False,None,0,0,u,7,8,0.0,622,71,0,0,0,232,53,0.0,0.0,D.D.Fofana,0
0,0,0,0,0,0,0,444463,None,,0,0,0,0,0.0,520,212,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,529,211,0,0,0,0.0,529,213,201,False,0.0,520,213,0,Knee injury - Unknown return date,2023-07-18T23:30:03.865981Z,45,473,124,0,0,None,0,,444463.jpg,0.0,529,211,0,0,0,Fofana,0.0,539,195,False,None,0,0,i,7,8,0.0,487,205,0,135,54,1597,409,0.0,0.0,W.Fofana,0
0,0,29,None,None,0,0.0,232787,None,,0,0,0,0,13.5,148,90,None,,0,3,2.5,2.0,2,0.05,0.03,0.18,0.1,0.13,2.16,1.19,0.07,Conor,2.0,157,71,3,1.65,0,5.8,145,74,202,False,32.4,107,38,164,,None,55,118,74,0,0,None,0,,232787.jpg,2.0,162,73,0,0,0.0,Gallagher,0.5,230,71,False,None,2,1.1,a,7,8,12.0,141,82,4,10086,4126,10205,4966,0.4,0.7,Gallagher,0
0,0,23,None,None,0,0.0,482609,None,,0,0,0,0,11.4,171,50,None,,0,2,1.5,1.0,1,0.06,0.06,0.11,0.11,0.05,0.94,0.88,0.05,Malo,1.0,213,69,2,1.88,0,3.7,202,69,203,False,20.6,168,68,96,,None,40,663,212,0,0,None,0,,482609.jpg,1.0,216,72,0,0,0.0,Gusto,3.1,97,36,False,None,1,0.94,a,7,8,5.0,185,56,2,191670,115537,23942,14418,0.2,0.5,Gusto,0
0,0,0,None,None,0,0,209046,None,,-1,1,-1,1,0.0,580,235,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,587,234,0,0,0,0.0,590,236,205,False,0.0,582,230,0,,None,49,295,196,0,0,None,0,,209046.jpg,0.0,587,234,0,0,0,Hudson-Odoi,0.0,503,182,False,None,0,0,a,7,8,0.0,560,219,0,183,49,1286,499,0.0,0.0,Hudson-Odoi,0
0,0,15,0,0,0,0.0,225796,4,,-1,1,-1,1,35.9,62,13,2,,0,2,0.0,0.0,0,0.42,0.5,0.45,0.54,0.03,1.23,1.48,0.04,Reece,1.0,252,86,1,1.2,0,5.0,165,53,206,False,11.4,218,88,75,Hamstring injury - Expected back 17 Sep,2023-08-17T22:00:07.196935Z,54,146,10,0,0,None,0,,225796.jpg,2.0,160,51,0,0,0.0,James,8.6,46,14,False,None,1,1.2,i,7,8,3.0,212,66,2,190817,1103,895582,478665,0.2,0.4,James,0
0,0,0,None,None,0,0,66749,None,,-1,1,-1,1,0.0,669,82,None,,0,4,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelu,0.0,666,82,0,0,0,0.0,669,82,207,False,0.0,669,82,0,,None,69,36,14,0,0,None,0,,66749.jpg,0.0,666,82,0,0,0,Lukaku Bolingoli,0.6,215,40,False,None,0,0,a,7,8,0.0,669,82,0,7512,1968,28937,9854,0.0,0.0,Lukaku,0
0,0,3,100,100,0,0.0,248857,None,,0,0,0,0,1.6,243,125,None,,0,3,1.0,0.5,1,0.02,0.12,0.07,0.42,0.05,0.92,5.52,0.3,Noni,0.5,320,152,1,6.0,0,1.8,253,111,208,False,3.6,281,121,15,,2023-08-03T10:30:04.622782Z,55,122,78,0,0,None,0,,248857.jpg,1.0,301,142,0,0,0.0,Madueke,0.1,427,138,False,None,0,0.0,a,7,8,13.0,137,80,1,1412,849,2995,1092,0.1,0.2,Madueke,0
0,0,13,None,None,0,0.0,465920,3,,-1,1,-1,1,39.6,52,39,None,,0,3,1.5,1.0,1,0.16,0.27,0.24,0.4,0.08,1.11,1.85,0.13,Mykhailo,1.0,262,123,2,3.33,0,7.1,113,65,210,False,11.0,221,90,54,,None,64,56,34,0,0,None,0,,465920.jpg,1.0,310,148,0,0,0.0,Mudryk,2.1,127,45,False,None,0,0.0,a,7,8,20.0,102,61,2,15828,5191,91406,43374,0.2,0.3,Mudryk,0
0,0,0,None,None,0,0.0,517052,None,,0,0,0,0,19.5,120,14,None,,0,4,1.5,1.0,1,0.05,0.02,1.37,0.68,1.32,3.08,1.54,0.66,Nicolas,1.0,264,34,4,2.0,0,10.3,65,15,211,False,16.4,191,20,180,,None,70,35,13,0,0,None,0,,517052.jpg,1.0,314,40,0,0,0.0,Jackson,17.2,23,5,False,None,2,1.0,a,7,8,67.0,19,8,2,367733,214826,201907,111065,0.1,0.3,N.Jackson,2
0,0,0,0,0,0,0,213198,None,,0,0,-1,1,0.0,671,84,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christopher,0.0,668,84,0,0,0,0.0,671,84,212,False,0.0,671,84,0,Knee injury - Unknown return date,2023-08-03T09:30:04.720287Z,74,25,10,0,0,None,0,,213198.jpg,0.0,668,84,0,0,0,Nkunku,0.8,185,34,False,None,0,0,i,7,8,0.0,671,84,0,1963,560,84352,16334,0.0,0.0,Nkunku,0
0,0,0,0,0,0,0,176413,None,,0,0,0,0,0.0,653,280,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,651,278,0,0,0,0.0,654,280,213,False,0.0,652,279,0,Permanent transfer to AC Milan,2023-07-14T08:03:53.480692Z,55,105,63,0,0,None,0,,176413.jpg,0.0,651,278,0,0,0,Pulisic,0.0,652,274,False,None,0,0,u,7,8,0.0,648,275,0,0,0,271,54,0.0,0.0,Pulisic,0
0,0,0,None,None,0,0,204727,None,,0,0,0,0,0.0,480,204,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malang,0.0,493,203,0,0,0,0.0,493,206,214,False,0.0,483,206,0,,None,45,403,90,0,0,None,0,,204727.jpg,0.0,493,203,0,0,0,Sarr,0.1,413,161,False,None,0,0,a,7,8,0.0,439,190,0,681,424,2124,884,0.0,0.0,M.Sarr,0
0,0,0,0,0,0,0,471798,None,,0,0,0,0,0.0,396,45,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,415,61,0,0,0,0.0,419,61,215,False,0.0,410,61,0,Season long loan to KAS Eupen,2023-08-11T10:44:59.272960Z,40,655,73,0,0,None,0,,471798.jpg,0.0,415,61,0,0,0,Słonina,0.1,489,65,False,None,0,0,u,7,8,0.0,342,43,0,0,0,1803,399,0.0,0.0,Slonina,0
0,0,21,None,None,0,0.0,103955,None,,0,0,0,0,56.5,20,14,None,,0,3,2.5,2.0,2,0.32,0.17,0.38,0.2,0.06,3.03,1.6,0.03,Raheem,2.0,171,79,4,2.12,0,13.2,34,21,216,False,28.0,134,45,170,,None,70,28,16,0,0,None,0,,103955.jpg,2.0,176,81,0,0,0.0,Sterling,2.5,116,41,False,None,2,1.06,a,7,8,47.0,44,24,4,80532,55407,35684,17758,0.3,0.6,Sterling,0
0,0,35,None,None,0,0.0,51090,None,,0,0,0,0,16.0,138,36,None,,0,2,2.0,1.5,1,0.11,0.06,0.15,0.08,0.04,3.08,1.54,0.02,Thiago,1.5,189,63,4,2.0,0,9.0,83,18,217,False,60.6,26,6,180,,None,50,164,19,0,0,None,0,,51090.jpg,1.5,194,66,0,0,0.0,Emiliano da Silva,2.9,103,39,False,None,2,1.0,a,7,8,13.0,134,27,3,52669,22519,30718,15199,0.3,0.6,T.Silva,0
0,0,0,0,None,0,0,124183,None,,-1,1,-1,1,0.0,639,270,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hakim,0.0,640,269,0,0,0,0.0,643,271,218,False,0.0,641,270,0,Season long loan to Galatasaray,2023-08-21T08:29:13.470637Z,54,136,83,0,0,None,0,,124183.jpg,0.0,640,269,0,0,0,Ziyech,0.2,352,107,False,None,0,0,u,7,8,0.0,628,261,0,1010,194,8599,4425,0.0,0.0,Ziyech,0
0,0,0,0,0,0,0,518620,None,,0,0,0,0,0.0,632,267,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ângelo Gabriel,0.0,633,266,0,0,0,0.0,636,268,589,False,0.0,634,267,0,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,50,264,171,0,0,None,0,,518620.jpg,0.0,633,266,0,0,0,Borges Damaceno,0.0,649,271,False,None,0,0,u,7,8,0.0,621,258,0,0,0,741,152,0.0,0.0,Ângelo,0
0,0,4,None,None,0,0.0,441302,None,,-1,1,-1,1,0.6,276,140,None,,0,3,1.0,0.5,0,0.01,0.1,0.01,0.1,0.00,0.04,0.4,0.0,Ian,0.5,318,150,0,0.0,0,0.5,306,140,609,False,2.2,302,137,9,,None,54,150,96,0,0,None,0,,441302.jpg,1.0,296,137,0,0,0.0,Maatsen,0.1,445,149,False,None,0,0.0,a,7,8,2.0,237,120,1,354,106,3597,1372,0.1,0.2,Maatsen,0
0,3,33,None,None,0,0.0,220362,None,,0,0,0,0,4.6,205,64,None,,1,2,6.0,5.5,0,0.04,0.02,0.51,0.26,0.47,3.08,1.54,0.24,Axel,5.5,39,10,4,2.0,1,10.3,64,13,611,False,59.6,30,8,180,,None,50,228,26,0,0,None,0,,220362.jpg,5.5,45,14,0,0,0.0,Disasi,5.5,67,26,False,None,2,1.0,a,7,8,39.0,53,8,11,402166,116572,63196,49242,1.1,2.2,Disasi,1
0,0,4,None,None,0,0.0,503714,None,,0,0,0,0,0.1,303,148,None,,0,3,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.02,1.8,0.0,Lesley,0.5,294,132,0,0.0,0,0.6,297,134,613,False,6.0,261,110,1,,None,45,518,272,0,0,None,0,,503714.jpg,1.0,257,108,0,0,0.0,Ugochukwu,0.2,368,115,False,None,0,0.0,a,7,8,0.0,520,186,1,3676,898,3883,1884,0.1,0.2,Ugochukwu,0
0,0,3,None,None,0,0.0,534392,None,,0,0,0,0,0.6,272,36,None,,0,4,1.0,0.5,1,0.00,0.0,0.00,0.0,0.00,0.90,11.57,0.0,Mason,0.5,296,37,1,12.86,0,0.1,327,41,623,False,0.4,313,37,7,,None,45,529,86,0,0,None,0,,534392.jpg,1.0,259,32,0,0,0.0,Burstow,0.2,369,57,False,None,0,0.0,a,7,8,0.0,531,60,1,2589,1027,3298,1384,0.1,0.2,Burstow,0
0,0,0,None,None,0,0,482158,None,,0,0,0,0,0.0,402,47,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,421,63,0,0,0,0.0,425,63,659,False,0.0,416,63,0,,None,40,662,75,0,0,None,0,,482158.jpg,0.0,421,63,0,0,0,Bergström,0.0,595,70,False,None,0,0,a,7,8,0.0,348,45,0,650,297,165,122,0.0,0.0,Bergström,0
0,0,0,None,None,0,0,514356,None,,0,0,0,0,0.0,631,266,None,,0,3,2.2,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Roméo,0.0,632,265,0,0,0,0.0,635,267,667,False,0.0,633,266,0,,None,50,263,170,0,0,None,0,,514356.jpg,0.0,632,265,0,0,0,Lavia,0.0,619,252,False,None,0,0,a,7,8,0.0,620,257,0,758,566,186,171,0.0,0.0,Lavia,0
0,0,0,None,None,0,0,461188,None,,0,0,0,0,0.0,392,159,None,,0,2,1.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bashir,0.0,411,157,0,0,0,0.0,415,164,671,False,0.0,405,164,0,,None,40,649,203,0,0,None,0,,461188.jpg,0.0,411,157,0,0,0,Humphreys,0.0,661,217,False,None,0,0,a,7,8,0.0,337,132,0,96,96,13,13,0.0,0.0,Humphreys,0
0,0,6,None,None,0,0.0,466117,None,,0,0,0,0,2.6,226,120,None,,0,3,0.5,0.0,1,0.02,0.11,0.02,0.11,0.00,0.00,0.0,0.0,Naouirou,0.5,291,129,0,0.0,0,0.7,294,131,219,False,4.4,271,117,16,,None,45,486,253,0,0,None,0,,466117.jpg,1.0,251,104,0,0,0.0,Ahamada,0.2,307,88,False,None,0,0.0,a,8,31,0.0,496,171,1,1197,351,4465,2190,0.1,0.2,Ahamada,0
0,3,45,None,None,1,0.5,174874,None,,0,0,0,0,33.2,69,16,None,,1,2,5.5,5.0,2,0.13,0.06,0.28,0.14,0.15,2.49,1.24,0.08,Joachim,5.5,36,9,1,0.5,0,13.7,31,3,220,False,62.2,22,3,180,,None,45,385,77,0,0,None,0,,174874.jpg,5.5,42,13,0,0,0.0,Andersen,2.9,104,40,False,None,2,1.0,a,8,31,42.0,45,5,11,137854,24285,27334,14749,1.2,2.4,Andersen,0
1,0,16,None,None,1,0.5,80146,None,,0,0,0,0,44.7,40,29,None,,0,3,3.5,3.0,1,0.39,0.2,0.66,0.34,0.27,2.49,1.24,0.14,Jordan,3.5,78,26,1,0.5,0,12.9,35,22,221,False,30.4,120,41,180,,None,55,87,53,0,0,None,0,,80146.jpg,3.5,84,28,0,0,0.0,Ayew,0.4,242,78,False,None,2,1.0,a,8,31,54.0,34,18,7,11813,3525,6969,3552,0.6,1.3,J.Ayew,1
0,0,0,None,None,0,0,57328,None,,0,0,0,0,0.0,441,188,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,459,187,0,0,0,0.0,461,192,222,False,0.0,452,193,0,,None,45,333,46,0,0,None,0,,57328.jpg,0.0,459,187,0,0,0,Clyne,0.1,396,153,False,None,0,0,a,8,31,0.0,394,169,0,656,268,2647,825,0.0,0.0,Clyne,0
0,0,20,100,100,1,0.5,438464,None,,0,0,0,0,37.4,58,43,None,,0,3,2.0,1.5,1,0.13,0.06,0.25,0.12,0.12,2.49,1.24,0.06,Cheick,2.0,152,66,1,0.5,0,7.3,111,63,223,False,19.8,176,67,180,,2023-08-06T23:30:05.645648Z,50,246,157,0,0,None,0,,438464.jpg,2.0,156,68,0,0,0.0,Doucouré,0.1,454,155,False,None,2,1.0,a,8,31,15.0,126,75,4,2373,790,1457,713,0.4,0.8,C.Doucouré,1
0,0,0,0,0,0,0,450535,None,,0,0,0,0,0.0,521,188,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malcolm,0.0,530,190,0,0,0,0.0,530,189,224,False,0.0,521,182,0,Lack of match fitness - Expected back 03 Sep,2023-08-17T14:00:07.032627Z,45,475,246,0,0,None,0,,450535.jpg,0.0,530,190,0,0,0,Ebiowei,0.0,504,183,False,None,0,0,i,8,31,0.0,488,166,0,340,30,2011,1038,0.0,0.0,Ebiowei,0
0,1,27,None,None,1,0.5,199670,None,,0,0,0,0,35.3,65,6,None,,0,4,4.5,4.0,2,0.20,0.1,1.80,0.9,1.60,2.49,1.24,0.8,Odsonne,4.5,54,12,1,0.5,1,22.9,8,2,225,False,52.0,42,7,180,,None,55,109,32,0,0,3,0,,199670.jpg,4.5,60,13,0,0,0.0,Edouard,2.1,128,20,False,None,2,1.0,a,8,31,141.0,1,1,9,37230,17099,31189,14438,0.8,1.6,Edouard,0
0,0,35,None,None,1,0.5,232413,1,,-1,1,-1,1,119.1,3,3,1,,0,3,2.5,2.0,2,0.73,0.36,1.49,0.74,0.76,2.49,1.24,0.38,Eberechi,2.5,122,49,1,0.5,0,20.0,13,8,226,False,22.6,157,54,180,,None,64,55,33,0,0,2,0,,232413.jpg,2.5,126,52,0,0,0.0,Eze,13.1,31,10,False,None,2,1.0,a,8,31,58.0,29,14,5,47841,20469,335449,152839,0.4,0.8,Eze,0
0,0,0,None,None,0,0,40836,None,,0,0,0,0,0.0,433,55,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Vicente,0.0,453,71,0,0,0,0.0,455,71,227,False,0.0,446,71,0,,None,45,323,14,0,0,None,0,,40836.jpg,0.0,453,71,0,0,0,Guaita,0.8,193,26,False,None,0,0,a,8,31,0.0,384,53,0,1543,653,16810,5229,0.0,0.0,Guaita,0
0,0,41,None,None,1,0.5,209036,None,,0,0,0,0,14.3,146,41,None,,0,2,4.0,3.5,2,0.07,0.04,0.11,0.06,0.04,2.49,1.24,0.02,Marc,4.0,58,17,1,0.5,0,7.0,114,26,228,False,51.6,43,10,180,,None,45,406,93,0,0,None,0,,209036.jpg,4.0,65,22,0,0,0.0,Guéhi,1.9,136,51,False,None,2,1.0,a,8,31,4.0,193,59,8,20030,5018,16388,6565,0.9,1.8,Guéhi,0
0,0,0,0,0,0,0,108413,3,,0,0,0,0,0.0,602,249,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Will,0.0,607,248,0,0,0,0.0,609,249,229,False,0.0,604,246,0,Knee injury - Unknown return date,2023-08-06T23:30:05.660088Z,50,182,113,0,0,None,0,,108413.jpg,0.0,607,248,0,0,0,Hughes,0.0,651,273,False,None,0,0,i,8,31,0.0,583,233,0,19,9,272,72,0.0,0.0,Hughes,0
0,0,30,None,None,1,0.5,101982,None,,0,0,0,0,0.0,450,62,None,,0,1,4.0,3.5,2,0.00,0.0,0.00,0.0,0.00,2.49,1.24,0.0,Sam,4.0,56,8,1,0.5,0,1.2,277,20,230,False,12.2,215,20,180,,None,45,350,21,0,0,None,0,,101982.jpg,4.0,62,8,0,3,1.5,Johnstone,2.1,129,17,False,None,2,1.0,a,8,31,0.0,403,60,8,20369,6775,15905,7544,0.9,1.8,Johnstone,0
0,0,28,None,None,1,0.5,152551,None,,0,0,0,0,38.3,55,42,None,,0,3,2.5,2.0,2,0.15,0.08,0.17,0.09,0.02,2.49,1.24,0.01,Jefferson,2.5,110,38,1,0.5,0,7.6,104,58,231,False,30.4,119,40,180,,None,50,193,119,0,0,None,0,,152551.jpg,2.5,114,41,0,0,0.0,Lerma Solís,0.3,268,83,False,None,2,1.0,a,8,31,7.0,171,92,5,947,312,6775,3170,0.5,1.0,Lerma,0
0,0,0,None,None,0,0,231747,None,,-1,1,-1,1,0.0,584,63,None,,0,4,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jean-Philippe,0.0,590,64,0,0,0,0.0,593,64,232,False,0.0,585,62,0,,None,49,302,60,0,0,None,0,,231747.jpg,0.0,590,64,0,0,0,Mateta,0.3,264,46,False,None,0,0,a,8,31,0.0,565,62,0,2825,1004,10658,3757,0.0,0.0,Mateta,0
0,0,0,None,None,0,0,169593,None,,0,0,0,0,0.0,344,27,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Remi,0.0,363,44,0,0,0,0.0,368,44,233,False,0.0,358,44,0,,None,40,599,55,0,0,None,0,,169593.jpg,0.0,363,44,0,0,0,Matthews,0.1,390,58,False,None,0,0,a,8,31,0.0,287,25,0,616,198,1188,451,0.0,0.0,Matthews,0
0,2,44,100,100,1,0.5,244723,None,,0,0,0,0,30.8,72,17,None,,0,2,5.0,4.5,2,0.15,0.08,0.18,0.1,0.03,2.49,1.24,0.02,Tyrick,5.0,42,11,1,0.5,0,6.6,127,31,234,False,25.4,144,60,180,,2023-08-06T23:30:05.674779Z,45,450,117,0,0,None,0,,244723.jpg,5.0,48,15,0,0,0.0,Mitchell,0.8,187,70,False,None,2,1.0,a,8,31,10.0,146,32,10,31358,10057,7459,3838,1.1,2.2,Mitchell,0
0,0,0,0,0,0,0,512462,None,,0,0,0,0,0.0,407,166,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jake,0.0,426,164,0,0,0,0.0,430,171,235,False,0.0,421,172,0,Permanent transfer to Lyon,2023-08-17T06:14:22.523517Z,40,669,215,0,0,None,0,,512462.jpg,0.0,426,164,0,0,0,O'Brien,0.1,408,159,False,None,0,0,u,8,31,0.0,353,140,0,415,0,4327,2063,0.0,0.0,O'Brien,0
0,0,0,0,0,0,0,443661,2,,-1,1,-1,1,0.0,664,286,2,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Michael,0.0,661,284,0,0,0,0.0,664,286,236,False,0.0,664,286,0,Hamstring injury - Unknown return date,2023-07-05T16:30:03.780925Z,59,81,50,0,0,None,0,,443661.jpg,0.0,661,284,0,0,0,Olise,0.1,428,139,False,None,0,0,i,8,31,0.0,660,283,0,946,357,6247,1950,0.0,0.0,Olise,0
0,0,0,0,0,0,0,450541,None,,0,0,0,0,0.0,522,53,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,531,54,0,0,0,0.0,531,53,237,False,0.0,522,51,0,"Half season loan to Carlisle United, expected back in January",2023-08-02T07:30:53.481421Z,45,476,76,0,0,None,0,,450541.jpg,0.0,531,54,0,0,0,Plange,0.0,588,82,False,None,0,0,u,8,31,0.0,489,50,0,0,0,672,179,0.0,0.0,Plange,0
0,0,0,None,None,0,0,427623,None,,0,0,0,0,0.0,377,146,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Chris,0.0,396,144,0,0,0,0.0,400,151,238,False,0.0,390,151,0,,None,40,634,190,0,0,None,0,,427623.jpg,0.0,396,144,0,0,0,Richards,0.4,243,87,False,None,0,0,a,8,31,0.0,322,119,0,1280,549,6199,2412,0.0,0.0,C.Richards,0
0,0,0,None,None,0,0,173954,None,,0,0,0,0,0.0,468,165,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jairo,0.0,483,169,0,0,0,0.0,482,167,239,False,0.0,473,160,0,,None,45,383,220,0,0,None,0,,173954.jpg,0.0,483,169,0,0,0,Riedewald,0.1,485,170,False,None,0,0,a,8,31,0.0,426,143,0,462,123,1280,553,0.0,0.0,Riedewald,0
0,0,18,None,None,1,0.55,86417,None,,0,0,0,0,44.9,39,28,None,,0,3,2.5,2.0,2,0.10,0.06,0.16,0.09,0.06,2.49,1.37,0.03,Jeffrey,2.5,109,37,1,0.55,0,9.0,84,49,240,False,25.4,145,48,163,,None,50,173,106,0,0,None,0,,86417.jpg,2.5,113,40,0,0,0.0,Schlupp,0.2,357,111,False,None,2,1.1,a,8,31,20.0,100,59,5,944,293,2870,1277,0.5,1.0,Schlupp,0
0,0,3,None,None,0,0.0,49413,None,,0,0,0,0,0.0,313,114,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,James,0.5,266,87,0,0.0,0,0.0,338,119,241,False,0.2,316,116,1,,None,40,566,154,0,0,None,0,,49413.jpg,1.0,212,68,0,0,0.0,Tomkins,1.0,171,61,False,None,0,0.0,a,8,31,0.0,255,84,1,11452,4520,9786,4457,0.1,0.2,Tomkins,0
0,0,31,None,None,1,0.52,55494,None,,0,0,0,0,5.3,198,60,None,,0,2,4.0,3.5,2,0.02,0.01,0.02,0.01,0.00,2.49,1.3,0.0,Joel,4.0,55,16,1,0.52,0,2.8,223,75,242,False,22.6,155,66,172,,None,45,330,44,0,0,None,0,,55494.jpg,4.0,61,20,0,0,0.0,Ward,0.3,284,110,False,None,2,1.05,a,8,31,0.0,391,167,8,4663,1316,2630,1151,0.9,1.8,Ward,0
0,0,0,None,None,0,0,487818,None,,0,0,0,0,0.0,404,48,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,423,64,0,0,0,0.0,427,64,243,False,0.0,418,64,0,,None,40,665,76,0,0,None,0,,487818.jpg,0.0,423,64,0,0,0,Whitworth,1.4,150,18,False,None,0,0,a,8,31,0.0,350,46,0,9081,3130,8348,3586,0.0,0.0,Whitworth,0
0,0,0,0,0,0,0,536694,None,,0,0,0,0,0.0,635,268,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matheus,0.0,636,267,0,0,0,0.0,639,269,615,False,0.0,637,268,0,Back injury - Unknown return date,2023-08-08T11:00:07.451047Z,50,268,173,0,0,None,0,,536694.jpg,0.0,636,267,0,0,0,França de Oliveira,0.0,635,262,False,None,0,0,i,8,31,0.0,624,259,0,60,18,336,119,0.0,0.0,Matheus França,0
0,0,4,None,None,0,0.0,450542,None,,0,0,0,0,10.8,182,103,None,,0,3,0.5,0.0,1,0.08,1.03,0.10,1.29,0.02,0.00,0.0,0.26,Jesurun,0.5,289,127,0,0.0,0,2.9,220,100,657,False,3.0,290,127,7,,None,45,477,247,0,0,None,0,,450542.jpg,1.0,248,101,0,0,0.0,Rak-Sakyi,0.0,637,263,False,None,0,0.0,a,8,31,15.0,121,72,1,376,186,124,83,0.1,0.2,Rak-Sakyi,0
0,0,0,None,None,0,0,461382,None,,0,0,0,0,0.0,524,54,None,,0,4,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,John-Kymani,0.0,533,55,0,0,0,0.0,533,54,658,False,0.0,524,52,0,,None,45,480,77,0,0,None,0,,461382.jpg,0.0,533,55,0,0,0,Gordon,0.1,435,63,False,None,0,0,a,8,31,0.0,491,51,0,4808,1754,1508,1016,0.0,0.0,Gordon,0
0,0,0,None,None,0,0,120250,None,,0,0,0,0,0.0,457,158,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,André,0.0,470,162,0,0,0,0.0,471,160,244,False,0.0,462,153,0,,None,45,363,213,0,0,None,0,,120250.jpg,0.0,470,162,0,0,0,Tavares Gomes,0.3,296,86,False,None,0,0,a,9,11,0.0,412,136,0,2043,420,6337,2716,0.0,0.0,André Gomes,0
0,0,0,None,None,0,0,480455,None,,0,0,0,0,0.0,401,164,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jarrad,0.0,420,162,0,0,0,0.0,424,169,245,False,0.0,415,170,0,,None,40,661,211,0,0,None,0,,480455.jpg,0.0,420,162,0,0,0,Branthwaite,0.4,257,95,False,None,0,0,a,9,11,0.0,347,138,0,1453,549,5192,2172,0.0,0.0,Branthwaite,0
