FPL_points,FPL_points_2,FPL_points_4,FPL_pos,GW,Min_2,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_4,Opponent,Player_CS_2,Player_CS_4,Saves_2,Saves_4,Season,Start_2,Start_4,Team,Team_rating,Team_result_2,Team_result_4,Was_home
7.0,5.5,6.333333333333333,GK,5,90.0,90.0,Alisson Ramses Becker,1712.30114746,0.5,0.3333333333333333,Crystal Palace,0.5,0.6666666666666666,3.0,3.0,2021-22,1.0,1.0,Liverpool,1958.42504883,2.0,2.3333333333333335,1.0
1.0,8.0,6.5,GK,6,90.0,90.0,Alisson Ramses Becker,1698.6920166,0.0,0.25,Brentford,1.0,0.75,3.0,2.75,2021-22,1.0,1.0,Liverpool,1962.6159668,3.0,2.5,0.0
1.0,4.0,4.75,GK,7,90.0,90.0,Alisson Ramses Becker,2001.39111328,1.5,1.0,Manchester City,0.5,0.5,1.0,2.0,2021-22,1.0,1.0,Liverpool,1963.77905273,2.0,2.0,1.0
7.0,1.0,4.5,GK,9,90.0,90.0,Alisson Ramses Becker,1904.77648926,2.5,1.25,Manchester Utd,0.0,0.5,0.5,1.75,2021-22,1.0,1.0,Liverpool,1980.67211914,1.0,2.0,0.0
2.0,4.0,4.0,GK,10,90.0,90.0,Alisson Ramses Becker,1737.11755371,1.0,1.25,Brighton,0.5,0.5,2.0,1.5,2021-22,1.0,1.0,Liverpool,1996.18652344,2.0,2.0,1.0
-1.0,4.5,2.75,GK,11,90.0,90.0,Alisson Ramses Becker,1842.18579102,1.0,1.75,West Ham,0.5,0.25,3.5,2.0,2021-22,1.0,1.0,Liverpool,1993.86523438,2.0,1.5,0.0
8.0,0.5,2.25,GK,12,90.0,90.0,Alisson Ramses Becker,1860.86022949,2.5,1.75,Arsenal,0.0,0.25,2.5,2.25,2021-22,1.0,1.0,Liverpool,1982.71105957,0.5,1.25,1.0
7.0,3.5,4.0,GK,13,90.0,90.0,Alisson Ramses Becker,1713.2911377,1.5,1.25,Southampton,0.5,0.5,2.0,2.75,2021-22,1.0,1.0,Liverpool,2000.11584473,1.5,1.75,1.0
2.0,7.5,4.0,GK,14,90.0,90.0,Alisson Ramses Becker,1744.8894043,0.0,1.25,Everton,1.0,0.5,3.0,2.75,2021-22,1.0,1.0,Liverpool,2003.7322998,3.0,1.75,0.0
6.0,4.5,4.0,GK,15,90.0,90.0,Alisson Ramses Becker,1749.65686035,0.5,1.0,Wolves,0.5,0.5,2.0,2.0,2021-22,1.0,1.0,Liverpool,2009.00085449,3.0,2.25,0.0
6.0,4.0,5.75,GK,16,90.0,90.0,Alisson Ramses Becker,1740.9597168,0.5,0.25,Aston Villa,0.5,0.75,1.0,2.0,2021-22,1.0,1.0,Liverpool,2004.45141602,3.0,3.0,1.0
2.0,6.0,5.25,GK,17,90.0,90.0,Alisson Ramses Becker,1667.27416992,0.0,0.25,Newcastle Utd,1.0,0.75,0.5,1.25,2021-22,1.0,1.0,Liverpool,2006.47558594,3.0,3.0,1.0
2.0,4.0,4.0,GK,18,90.0,90.0,Alisson Ramses Becker,1785.72900391,0.5,0.5,Tottenham,0.5,0.5,0.5,0.75,2021-22,1.0,1.0,Liverpool,2008.32019043,3.0,3.0,0.0
2.0,2.0,4.0,GK,20,90.0,90.0,Alisson Ramses Becker,1760.08044434,1.5,0.75,Leicester City,0.0,0.5,2.0,1.25,2021-22,1.0,1.0,Liverpool,2003.50695801,2.0,2.5,0.0
6.0,2.0,3.0,GK,22,90.0,90.0,Alisson Ramses Becker,1672.59155273,1.5,1.0,Brentford,0.0,0.25,1.5,1.0,2021-22,1.0,1.0,Liverpool,1990.18688965,0.5,1.75,1.0
3.0,4.0,3.0,GK,23,90.0,90.0,Alisson Ramses Becker,1717.52282715,0.5,1.0,Crystal Palace,0.5,0.25,0.5,1.25,2021-22,1.0,1.0,Liverpool,1992.75415039,1.5,1.75,0.0
6.0,4.5,3.25,GK,24,90.0,90.0,Alisson Ramses Becker,1762.98266602,0.5,1.0,Leicester City,0.5,0.25,2.5,2.0,2021-22,1.0,1.0,Liverpool,1996.73901367,3.0,1.75,1.0
10.0,4.5,4.25,GK,25,90.0,90.0,Alisson Ramses Becker,1685.45214844,0.5,0.5,Burnley,0.5,0.5,2.5,1.5,2021-22,1.0,1.0,Liverpool,1999.92211914,3.0,2.25,0.0
6.0,8.0,6.25,GK,19,90.0,90.0,Alisson Ramses Becker,1719.71459961,0.0,0.25,Leeds United,1.0,0.75,3.0,2.75,2021-22,1.0,1.0,Liverpool,2014.71020508,3.0,3.0,1.0
9.0,8.0,6.25,GK,28,90.0,90.0,Alisson Ramses Becker,1816.60375977,0.0,0.25,West Ham,1.0,0.75,3.5,3.0,2021-22,1.0,1.0,Liverpool,2019.58044434,3.0,3.0,1.0
9.0,7.5,7.75,GK,29,90.0,90.0,Alisson Ramses Becker,1713.3449707,0.0,0.0,Brighton,1.0,1.0,3.0,3.0,2021-22,1.0,1.0,Liverpool,2020.9407959,3.0,3.0,0.0
6.0,9.0,8.5,GK,27,90.0,90.0,Alisson Ramses Becker,1882.88427734,0.0,0.0,Arsenal,1.0,1.0,3.5,3.5,2021-22,1.0,1.0,Liverpool,2020.40649414,3.0,3.0,0.0
6.0,7.5,7.5,GK,31,90.0,90.0,Alisson Ramses Becker,1635.2520752,0.0,0.0,Watford,1.0,1.0,2.5,2.75,2021-22,1.0,1.0,Liverpool,2033.97167969,3.0,3.0,1.0
1.0,6.0,7.5,GK,32,90.0,90.0,Alisson Ramses Becker,2026.30175781,0.0,0.0,Manchester City,1.0,1.0,2.0,2.75,2021-22,1.0,1.0,Liverpool,2033.58862305,3.0,3.0,0.0
6.0,3.5,5.5,GK,30,90.0,90.0,Alisson Ramses Becker,1861.60595703,1.0,0.5,Manchester Utd,0.5,0.75,2.0,2.25,2021-22,1.0,1.0,Liverpool,2044.45617676,2.0,2.5,1.0
6.0,3.5,4.75,GK,34,90.0,90.0,Alisson Ramses Becker,1702.34753418,1.0,0.5,Everton,0.5,0.75,1.5,1.75,2021-22,1.0,1.0,Liverpool,2050.61425781,2.0,2.5,1.0
9.0,6.0,4.75,GK,35,90.0,90.0,Alisson Ramses Becker,1754.52624512,0.0,0.5,Newcastle Utd,1.0,0.75,1.0,1.5,2021-22,1.0,1.0,Liverpool,2053.11157227,3.0,2.5,0.0
2.0,7.5,5.5,GK,36,90.0,90.0,Alisson Ramses Becker,1840.89331055,0.0,0.5,Tottenham,1.0,0.75,1.5,1.5,2021-22,1.0,1.0,Liverpool,2047.72570801,3.0,2.5,1.0
3.0,5.5,5.75,GK,33,90.0,90.0,Alisson Ramses Becker,1752.18017578,0.5,0.25,Aston Villa,0.5,0.75,2.0,1.5,2021-22,1.0,1.0,Liverpool,2041.61791992,2.0,2.5,0.0
3.0,2.5,5.0,GK,38,90.0,90.0,Alisson Ramses Becker,1730.50671387,1.0,0.5,Wolves,0.0,0.5,2.5,2.0,2021-22,1.0,1.0,Liverpool,2046.17260742,2.0,2.5,1.0
1.0,3.0,4.25,GK,1,90.0,90.0,Alisson Ramses Becker,1636.16467285,1.0,0.75,Fulham,0.0,0.25,3.5,2.75,2022-23,1.0,1.0,Liverpool,2035.2298584,3.0,2.5,0.0
2.0,2.0,2.25,GK,2,90.0,90.0,Alisson Ramses Becker,1744.51062012,1.5,1.25,Crystal Palace,0.0,0.0,2.5,2.5,2022-23,1.0,1.0,Liverpool,2027.5526123,2.0,2.0,1.0
1.0,1.5,2.25,GK,3,90.0,90.0,Alisson Ramses Becker,1782.5489502,1.5,1.25,Manchester Utd,0.0,0.0,1.5,2.5,2022-23,1.0,1.0,Liverpool,2020.3527832,1.0,2.0,0.0
6.0,1.5,1.75,GK,4,90.0,90.0,Alisson Ramses Becker,1636.08508301,1.5,1.5,Bournemouth,0.0,0.0,2.0,2.25,2022-23,1.0,1.0,Liverpool,2008.28234863,0.5,1.25,1.0
2.0,3.5,2.5,GK,5,90.0,90.0,Alisson Ramses Becker,1770.08520508,1.0,1.25,Newcastle Utd,0.5,0.25,2.0,1.75,2022-23,1.0,1.0,Liverpool,2011.26489258,1.5,1.25,1.0
8.0,4.0,2.75,GK,6,90.0,90.0,Alisson Ramses Becker,1691.46435547,0.5,1.0,Everton,0.5,0.25,1.5,1.75,2022-23,1.0,1.0,Liverpool,2013.37353516,3.0,1.75,0.0
2.0,5.0,4.25,GK,9,90.0,90.0,Alisson Ramses Becker,1779.39868164,0.5,0.75,Brighton,0.5,0.5,2.5,2.25,2022-23,1.0,1.0,Liverpool,1982.51477051,2.0,1.75,1.0
2.0,5.0,4.5,GK,10,90.0,90.0,Alisson Ramses Becker,1890.42175293,1.5,1.0,Arsenal,0.5,0.5,3.5,2.5,2022-23,1.0,1.0,Liverpool,1984.98950195,1.0,2.0,0.0
14.0,2.0,3.5,GK,11,90.0,90.0,Alisson Ramses Becker,2042.07080078,3.0,1.75,Manchester City,0.0,0.25,3.5,3.0,2022-23,1.0,1.0,Liverpool,1989.15368652,0.5,1.25,1.0
15.0,8.0,6.5,GK,12,90.0,90.0,Alisson Ramses Becker,1781.7220459,1.5,1.5,West Ham,0.5,0.5,5.0,4.25,2022-23,1.0,1.0,Liverpool,1996.97229004,1.5,1.25,1.0
4.0,14.5,8.25,GK,13,90.0,90.0,Alisson Ramses Becker,1599.28637695,0.0,1.5,Nott'ham Forest,1.0,0.5,4.5,4.0,2022-23,1.0,1.0,Liverpool,2000.2767334,3.0,1.75,0.0
2.0,9.5,8.75,GK,14,90.0,90.0,Alisson Ramses Becker,1685.32995605,0.5,1.0,Leeds United,0.5,0.5,4.5,4.75,2022-23,1.0,1.0,Liverpool,1992.20422363,1.5,1.5,1.0
3.0,3.0,8.75,GK,15,90.0,90.0,Alisson Ramses Becker,1879.25170898,1.5,0.75,Tottenham,0.0,0.5,5.0,4.75,2022-23,1.0,1.0,Liverpool,1991.51367188,0.0,1.5,0.0
3.0,2.5,6.0,GK,16,90.0,90.0,Alisson Ramses Becker,1674.64526367,1.5,1.0,Southampton,0.0,0.25,4.0,4.25,2022-23,1.0,1.0,Liverpool,1997.9251709,1.5,1.5,1.0
3.0,3.0,3.0,GK,17,90.0,90.0,Alisson Ramses Becker,1744.40771484,1.0,1.25,Aston Villa,0.0,0.0,4.0,4.5,2022-23,1.0,1.0,Liverpool,1999.84802246,3.0,1.5,0.0
2.0,3.0,2.75,GK,18,90.0,90.0,Alisson Ramses Becker,1772.71228027,1.0,1.25,Leicester City,0.0,0.0,4.5,4.25,2022-23,1.0,1.0,Liverpool,2004.43188477,3.0,2.25,1.0
2.0,2.5,2.75,GK,19,90.0,90.0,Alisson Ramses Becker,1755.42382812,1.0,1.0,Brentford,0.0,0.0,3.0,3.5,2022-23,1.0,1.0,Liverpool,2006.80407715,3.0,3.0,0.0
2.0,2.0,2.5,GK,20,90.0,90.0,Alisson Ramses Becker,1802.94726562,2.0,1.5,Brighton,0.0,0.0,3.0,3.75,2022-23,1.0,1.0,Liverpool,1987.88903809,1.5,2.25,0.0
9.0,2.0,2.25,GK,21,90.0,90.0,Alisson Ramses Becker,1867.05236816,3.0,2.0,Chelsea,0.0,0.0,5.0,4.0,2022-23,1.0,1.0,Liverpool,1967.20385742,0.0,1.5,1.0
2.0,5.5,3.75,GK,22,90.0,90.0,Alisson Ramses Becker,1695.58178711,1.5,1.75,Wolves,0.5,0.25,3.5,3.25,2022-23,1.0,1.0,Liverpool,1963.46520996,0.5,1.0,0.0
6.0,5.5,3.75,GK,23,90.0,90.0,Alisson Ramses Becker,1681.37231445,1.5,2.25,Everton,0.5,0.25,2.5,3.75,2022-23,1.0,1.0,Liverpool,1939.40527344,0.5,0.25,1.0
7.0,4.0,4.75,GK,24,90.0,90.0,Alisson Ramses Becker,1844.76928711,1.5,1.5,Newcastle Utd,0.5,0.5,2.0,2.75,2022-23,1.0,1.0,Liverpool,1940.33520508,1.5,1.0,0.0
6.0,6.5,6.0,GK,25,90.0,90.0,Alisson Ramses Becker,1738.72033691,0.0,0.75,Crystal Palace,1.0,0.75,2.5,2.5,2022-23,1.0,1.0,Liverpool,1933.97729492,3.0,1.75,0.0
6.0,6.5,5.25,GK,7,90.0,90.0,Alisson Ramses Becker,1713.87646484,0.0,0.75,Wolves,1.0,0.75,2.0,2.0,2022-23,1.0,1.0,Liverpool,1929.89013672,2.0,1.75,1.0
7.0,6.0,6.25,GK,26,90.0,90.0,Alisson Ramses Becker,1888.73852539,0.0,0.0,Manchester Utd,1.0,1.0,0.5,1.5,2022-23,1.0,1.0,Liverpool,1933.55151367,2.0,2.5,1.0
2.0,6.5,6.5,GK,27,90.0,90.0,Alisson Ramses Becker,1646.12512207,0.0,0.0,Bournemouth,1.0,1.0,2.5,2.25,2022-23,1.0,1.0,Liverpool,1953.2355957,3.0,2.5,0.0
1.0,4.5,5.25,GK,29,90.0,90.0,Alisson Ramses Becker,2044.65844727,0.5,0.25,Manchester City,0.5,0.75,2.5,1.5,2022-23,1.0,1.0,Liverpool,1936.98059082,1.5,1.75,0.0
6.0,1.5,4.0,GK,8,90.0,90.0,Alisson Ramses Becker,1845.72949219,2.5,1.25,Chelsea,0.0,0.5,2.5,2.5,2022-23,1.0,1.0,Liverpool,1929.87658691,0.0,1.5,0.0
2.0,3.5,4.0,GK,30,90.0,90.0,Alisson Ramses Becker,1956.79443359,2.0,1.25,Arsenal,0.5,0.5,3.0,2.75,2022-23,1.0,1.0,Liverpool,1929.04272461,0.5,1.0,1.0
2.0,4.0,2.75,GK,31,90.0,90.0,Alisson Ramses Becker,1698.08056641,1.0,1.75,Leeds United,0.5,0.25,2.5,2.5,2022-23,1.0,1.0,Liverpool,1928.52099609,1.0,0.5,0.0
2.0,2.0,2.75,GK,32,90.0,90.0,Alisson Ramses Becker,1626.67932129,1.5,1.75,Nott'ham Forest,0.0,0.25,2.5,2.75,2022-23,1.0,1.0,Liverpool,1930.0057373,2.0,1.25,1.0
2.0,2.0,3.0,GK,33,90.0,90.0,Alisson Ramses Becker,1774.06677246,1.5,1.25,West Ham,0.0,0.25,2.5,2.5,2022-23,1.0,1.0,Liverpool,1931.59973145,3.0,2.0,0.0
2.0,2.0,2.0,GK,34,90.0,90.0,Alisson Ramses Becker,1820.07971191,1.5,1.5,Tottenham,0.0,0.0,2.0,2.25,2022-23,1.0,1.0,Liverpool,1936.81433105,3.0,2.5,1.0
10.0,2.0,2.0,GK,28,90.0,90.0,Alisson Ramses Becker,1718.56323242,2.0,1.75,Fulham,0.0,0.0,2.0,2.25,2022-23,1.0,1.0,Liverpool,1940.8380127,3.0,3.0,1.0
5.0,6.0,4.0,GK,35,90.0,90.0,Alisson Ramses Becker,1784.84375,1.5,1.5,Brentford,0.5,0.25,3.0,2.5,2022-23,1.0,1.0,Liverpool,1943.22399902,3.0,3.0,1.0
9.0,7.5,4.75,GK,36,90.0,90.0,Alisson Ramses Becker,1712.01367188,0.0,1.0,Leicester City,1.0,0.5,2.5,2.25,2022-23,1.0,1.0,Liverpool,1947.32763672,3.0,3.0,0.0
2.0,7.0,6.5,GK,37,90.0,90.0,Alisson Ramses Becker,1815.08642578,0.0,0.75,Aston Villa,1.0,0.75,3.0,3.0,2022-23,1.0,1.0,Liverpool,1958.15942383,3.0,3.0,1.0
0.0,0.0,0.0,GK,1,0.0,0.0,Alphonse Areola,1724.89587402,2.0,2.0,Newcastle Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1810.99633789,3.0,3.0,0.0
0.0,0.0,0.0,GK,2,0.0,0.0,Alphonse Areola,1806.80395508,2.0,2.0,Leicester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1819.10168457,3.0,3.0,1.0
0.0,0.0,0.0,GK,3,0.0,0.0,Alphonse Areola,1688.38110352,1.5,1.5,Crystal Palace,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1832.53369141,3.0,3.0,1.0
0.0,0.0,0.0,GK,4,0.0,0.0,Alphonse Areola,1699.46179199,1.5,1.6666666666666667,Southampton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1828.11218262,2.0,2.3333333333333335,0.0
0.0,0.0,0.0,GK,5,0.0,0.0,Alphonse Areola,1924.82263184,1.0,1.25,Manchester Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1832.23461914,1.0,2.0,1.0
0.0,0.0,0.0,GK,6,0.0,0.0,Alphonse Areola,1764.51379395,1.0,1.25,Leeds United,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1826.15649414,0.5,1.25,0.0
0.0,0.0,0.0,GK,7,0.0,0.0,Alphonse Areola,1699.63293457,1.5,1.25,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1830.07434082,1.5,1.25,1.0
0.0,0.0,0.0,GK,8,0.0,0.0,Alphonse Areola,1787.28979492,1.5,1.25,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1818.15319824,1.5,1.0,0.0
0.0,0.0,0.0,GK,9,0.0,0.0,Alphonse Areola,1808.0345459,1.0,1.25,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1832.11779785,1.5,1.5,1.0
0.0,0.0,0.0,GK,10,0.0,0.0,Alphonse Areola,1743.16564941,0.0,0.75,Aston Villa,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1838.53161621,3.0,2.25,0.0
0.0,0.0,0.0,GK,11,0.0,0.0,Alphonse Areola,1993.86523438,0.5,0.75,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1842.18579102,3.0,2.25,1.0
0.0,0.0,0.0,GK,12,0.0,0.0,Alphonse Areola,1739.31286621,1.5,0.75,Wolves,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1853.34008789,3.0,3.0,0.0
0.0,0.0,0.0,GK,13,0.0,0.0,Alphonse Areola,2016.45959473,1.5,1.0,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1851.42602539,1.5,2.25,0.0
0.0,0.0,0.0,GK,14,0.0,0.0,Alphonse Areola,1733.47961426,1.5,1.5,Brighton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1847.98742676,0.0,1.5,1.0
0.0,0.0,0.0,GK,15,0.0,0.0,Alphonse Areola,1968.40563965,1.5,1.5,Chelsea,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1843.92883301,0.5,1.0,1.0
0.0,0.0,0.0,GK,16,0.0,0.0,Alphonse Areola,1688.23352051,1.5,1.5,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1826.72717285,2.0,1.0,0.0
0.0,0.0,0.0,GK,17,0.0,0.0,Alphonse Areola,1839.30883789,1.0,1.25,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1823.90979004,2.0,1.25,0.0
0.0,0.0,0.0,GK,19,0.0,0.0,Alphonse Areola,1693.30847168,1.0,1.25,Southampton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1814.58300781,0.5,1.25,1.0
0.0,0.0,0.0,GK,20,0.0,0.0,Alphonse Areola,1661.82568359,2.5,1.75,Watford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1802.68322754,0.0,1.0,0.0
0.0,0.0,0.0,GK,21,0.0,0.0,Alphonse Areola,1722.47546387,2.0,1.5,Crystal Palace,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1812.18469238,1.5,1.0,0.0
0.0,0.0,0.0,GK,22,0.0,0.0,Alphonse Areola,1734.84741211,1.5,2.0,Leeds United,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1822.56738281,3.0,1.5,1.0
2.0,0.0,0.0,GK,23,0.0,0.0,Alphonse Areola,1870.61242676,2.5,2.25,Manchester Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1811.42956543,1.5,1.5,0.0
0.0,1.0,0.5,GK,24,45.0,22.5,Alphonse Areola,1633.41955566,2.0,1.75,Watford,0.0,0.0,1.0,0.5,2021-22,0.5,0.25,West Ham,1805.97216797,0.0,1.5,1.0
0.0,1.0,0.5,GK,25,45.0,22.5,Alphonse Areola,1759.79956055,0.5,1.5,Leicester City,0.0,0.0,1.0,0.5,2021-22,0.5,0.25,West Ham,1809.26672363,1.5,1.5,0.0
0.0,0.0,0.5,GK,26,0.0,22.5,Alphonse Areola,1698.29406738,1.0,1.5,Newcastle Utd,0.0,0.0,0.0,0.5,2021-22,0.0,0.25,West Ham,1812.54602051,2.0,1.0,1.0
0.0,0.0,0.5,GK,27,0.0,22.5,Alphonse Areola,1786.61816406,1.5,1.0,Wolves,0.0,0.0,0.0,0.5,2021-22,0.0,0.25,West Ham,1810.109375,1.0,1.25,1.0
0.0,0.0,0.0,GK,28,0.0,0.0,Alphonse Areola,2019.58044434,0.5,0.75,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1816.60375977,2.0,2.0,0.0
0.0,0.0,0.0,GK,29,0.0,0.0,Alphonse Areola,1768.50488281,0.5,1.0,Aston Villa,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1810.9239502,1.5,1.25,1.0
0.0,0.0,0.0,GK,30,0.0,0.0,Alphonse Areola,1821.27697754,1.0,0.75,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1833.32568359,1.5,1.75,0.0
0.0,0.0,0.0,GK,31,0.0,0.0,Alphonse Areola,1694.76379395,2.0,1.25,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1823.2434082,1.5,1.5,1.0
0.0,0.0,0.0,GK,32,0.0,0.0,Alphonse Areola,1692.43615723,2.0,1.5,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1820.9074707,1.5,1.5,0.0
0.0,0.0,0.0,GK,33,0.0,0.0,Alphonse Areola,1686.96911621,1.5,1.75,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1830.88562012,1.5,1.5,1.0
0.0,0.0,0.0,GK,34,0.0,0.0,Alphonse Areola,1924.4588623,1.5,1.75,Chelsea,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1826.01245117,0.5,1.0,0.0
0.0,0.0,0.0,GK,35,0.0,0.0,Alphonse Areola,1873.87609863,1.0,1.25,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1810.97717285,0.5,1.0,1.0
0.0,0.0,0.0,GK,38,0.0,0.0,Alphonse Areola,1751.63110352,1.5,1.5,Brighton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,West Ham,1797.94433594,0.0,0.25,0.0
1.0,0.0,0.0,GK,1,0.0,0.0,Alphonse Areola,2025.36242676,2.5,1.75,Manchester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1783.21508789,0.0,0.25,1.0
0.0,0.5,0.25,GK,2,31.0,15.5,Alphonse Areola,1607.05310059,2.5,2.0,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1778.23620605,0.0,0.0,0.0
0.0,0.5,0.25,GK,3,31.0,15.5,Alphonse Areola,1769.58862305,1.5,2.0,Brighton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1768.109375,0.0,0.0,1.0
0.0,0.0,0.25,GK,4,0.0,15.5,Alphonse Areola,1725.07617188,1.5,2.0,Aston Villa,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1756.59777832,0.0,0.0,0.0
0.0,0.0,0.25,GK,5,0.0,15.5,Alphonse Areola,1882.92175293,1.0,1.25,Tottenham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1765.24475098,1.5,0.75,1.0
0.0,0.0,0.0,GK,6,0.0,0.0,Alphonse Areola,1873.99853516,0.5,1.0,Chelsea,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1767.01391602,2.0,1.0,0.0
0.0,0.0,0.0,GK,8,0.0,0.0,Alphonse Areola,1688.73352051,1.5,1.25,Everton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1758.59155273,0.5,1.0,0.0
0.0,0.0,0.0,GK,9,0.0,0.0,Alphonse Areola,1703.78894043,1.5,1.0,Wolves,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1750.1463623,0.0,1.0,1.0
0.0,0.0,0.0,GK,10,0.0,0.0,Alphonse Areola,1655.76269531,0.5,1.0,Fulham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1769.30480957,1.5,1.0,1.0
0.0,0.0,0.0,GK,11,0.0,0.0,Alphonse Areola,1666.67346191,0.5,1.0,Southampton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1783.41455078,3.0,1.5,0.0
0.0,0.0,0.0,GK,12,0.0,0.0,Alphonse Areola,1996.97229004,1.0,0.75,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1781.7220459,2.0,1.75,0.0
0.0,0.0,0.0,GK,13,0.0,0.0,Alphonse Areola,1654.10632324,1.0,0.75,Bournemouth,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1780.15881348,0.5,1.75,1.0
1.0,0.0,0.0,GK,14,0.0,0.0,Alphonse Areola,1838.08410645,0.5,0.75,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1784.96105957,1.5,1.75,0.0
0.0,0.5,0.25,GK,15,22.5,11.25,Alphonse Areola,1764.66088867,0.5,0.75,Crystal Palace,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1791.46398926,1.5,1.0,1.0
0.0,0.5,0.25,GK,16,22.5,11.25,Alphonse Areola,1772.73132324,1.5,1.0,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1781.34265137,0.0,0.75,1.0
0.0,0.0,0.25,GK,17,0.0,11.25,Alphonse Areola,1921.22827148,2.0,1.25,Arsenal,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1768.07092285,0.0,0.75,0.0
0.0,0.0,0.25,GK,18,0.0,11.25,Alphonse Areola,1741.99902344,2.5,2.0,Brentford,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1763.01379395,0.0,0.0,1.0
0.0,0.0,0.0,GK,19,0.0,0.0,Alphonse Areola,1712.96166992,2.5,2.25,Leeds United,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1749.58898926,0.0,0.0,0.0
0.0,0.0,0.0,GK,21,0.0,0.0,Alphonse Areola,1675.31408691,2.0,2.25,Everton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1740.45349121,0.5,0.25,1.0
0.0,0.0,0.0,GK,24,0.0,0.0,Alphonse Areola,1847.14562988,1.0,1.75,Tottenham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1752.28979492,2.0,1.0,0.0
1.0,0.0,0.0,GK,25,0.0,0.0,Alphonse Areola,1660.01977539,1.0,1.5,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,West Ham,1744.16186523,1.5,1.0,1.0
1.0,0.5,0.25,GK,26,11.0,5.5,Alphonse Areola,1809.08996582,1.0,1.0,Brighton,0.0,0.0,0.5,0.25,2022-23,0.0,0.0,West Ham,1754.26806641,1.5,1.75,0.0
3.0,1.0,0.5,GK,27,56.0,28.0,Alphonse Areola,1762.72497559,2.0,1.5,Aston Villa,0.0,0.0,3.0,1.5,2022-23,0.5,0.25,West Ham,1750.40539551,1.5,1.5,1.0
