,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW,FPL,neutral_name,Total Points,FPL position,Opp rating,Team rating,ScoreForLast5,ScoreAgainstLast5,MinAvgOverall,GlsAvgOverall,AstAvgOverall,CrdYAvgOverall,CrdRAvgOverall,xGAvgOverall,xAGAvgOverall,CSAvgOverall,Team ScoreAvgOverall,Opp ScoreAvgOverall,FPLAvgOverall
7234,2022-10-08,Sat,Premier League,Matchweek 10,Away,Brentford,Newcastle Utd,N,"RW,FW",29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,4.0,7.0,57.1,1.0,5.0,0.0,1.0,0.0,Match Report,Yoane-Wissa,2022-23,L,1–5,1,5,0.0,0.0,10,1.0,Yoane-Wissa,1.0,MID,1770.97143555,1724.7109375,1.4,1.4,39.25,0.25,0.125,0.125,0.0,0.2,0.1125,0.25,1.875,1.5,3.25
7235,2022-10-14,Fri,Premier League,Matchweek 11,Home,Brentford,Brighton,Y,LW,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,66.7,2.0,11.0,0.0,6.0,4.0,Match Report,Yoane-Wissa,2022-23,W,2–0,2,0,1.0,1.0,11,3.0,Yoane-Wissa,3.0,MID,1790.9239502,1719.69030762,1.4,2.2,38.111111111111114,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2,0.1,0.2222222222222222,1.7777777777777777,1.8888888888888888,3.0
7236,2022-10-19,Wed,Premier League,Matchweek 12,Home,Brentford,Chelsea,N,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,3.0,3.0,100.0,1.0,3.0,1.0,1.0,1.0,Match Report,Yoane-Wissa,2022-23,D,0–0,0,0,1.0,1.0,12,2.0,Yoane-Wissa,1.0,MID,1907.99609375,1731.6192627,1.6,2.0,41.3,0.2,0.1,0.1,0.0,0.18,0.09,0.3,1.8,1.7,3.0
7237,2022-10-23,Sun,Premier League,Matchweek 13,Away,Brentford,Aston Villa,N,AM,30.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,3.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,10.0,80.0,2.0,9.0,0.0,2.0,0.0,Match Report,Yoane-Wissa,2022-23,L,0–4,0,4,0.0,0.0,13,1.0,Yoane-Wissa,1.0,MID,1706.8371582,1735.88879395,0.6,1.6,39.18181818181818,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.16363636363636364,0.09090909090909091,0.36363636363636365,1.6363636363636365,1.5454545454545454,2.909090909090909
7238,2022-10-29,Sat,Premier League,Matchweek 14,Home,Brentford,Wolves,Y,LW,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,20.0,65.0,0.0,18.0,1.0,1.0,1.0,Match Report,Yoane-Wissa,2022-23,D,1–1,1,1,0.0,1.0,14,2.0,Yoane-Wissa,2.0,MID,1683.22485352,1719.41149902,0.6,1.8,38.416666666666664,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.15833333333333335,0.08333333333333333,0.3333333333333333,1.5,1.75,2.75
7239,2022-11-05,Sat,Premier League,Matchweek 15,Away,Brentford,Nott'ham Forest,Y,FW,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.5,0.5,0.1,2.0,1.0,18.0,19.0,94.7,3.0,18.0,0.0,2.0,0.0,Match Report,Yoane-Wissa,2022-23,D,2–2,2,2,0.0,0.0,15,7.0,Yoane-Wissa,12.0,MID,1617.48608398,1725.08862305,0.8,2.0,41.15384615384615,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.14615384615384616,0.07692307692307693,0.3076923076923077,1.4615384615384615,1.6923076923076923,2.6923076923076925
7240,2022-11-12,Sat,Premier League,Matchweek 16,Away,Brentford,Manchester City,N,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,62.5,1.0,5.0,1.0,2.0,2.0,Match Report,Yoane-Wissa,2022-23,W,2–1,2,1,0.0,0.0,16,1.0,Yoane-Wissa,1.0,MID,2045.57165527,1723.65686035,1.0,1.4,44.642857142857146,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.17142857142857146,0.07857142857142858,0.2857142857142857,1.5,1.7142857142857142,3.0
7241,2022-12-26,Mon,Premier League,Matchweek 17,Home,Brentford,Tottenham,N,FW,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,Match Report,Yoane-Wissa,2022-23,D,2–2,2,2,0.0,1.0,17,1.0,Yoane-Wissa,1.0,MID,1876.109375,1739.36474609,1.0,1.6,42.8,0.2,0.06666666666666667,0.06666666666666667,0.0,0.16000000000000003,0.07333333333333333,0.26666666666666666,1.5333333333333334,1.6666666666666667,2.8666666666666667
7242,2022-12-30,Fri,Premier League,Matchweek 18,Away,Brentford,West Ham,N,FW,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,7.0,11.0,63.6,1.0,12.0,1.0,1.0,0.0,Match Report,Yoane-Wissa,2022-23,W,2–0,2,0,1.0,0.0,18,2.0,Yoane-Wissa,1.0,MID,1763.01379395,1741.99902344,1.4,2.0,40.6875,0.1875,0.0625,0.0625,0.0,0.15,0.06875,0.25,1.5625,1.6875,2.75
7243,2023-01-02,Mon,Premier League,Matchweek 19,Home,Brentford,Liverpool,Y,FW,73.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.2,0.2,0.3,1.0,0.0,6.0,9.0,66.7,1.0,8.0,0.0,2.0,1.0,Match Report,Yoane-Wissa,2022-23,W,3–1,3,1,0.0,1.0,19,7.0,Yoane-Wissa,8.0,MID,2006.80407715,1755.42382812,1.8,1.2,40.23529411764706,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.15294117647058825,0.06470588235294118,0.29411764705882354,1.588235294117647,1.588235294117647,2.7058823529411766
7244,2023-01-14,Sat,Premier League,Matchweek 20,Home,Brentford,Bournemouth,Y,LW,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,18.0,72.2,1.0,21.0,2.0,3.0,1.0,Match Report,Yoane-Wissa,2022-23,W,2–0,2,0,1.0,1.0,20,3.0,Yoane-Wissa,3.0,MID,1642.41540527,1774.33898926,2.2,1.2,42.05555555555556,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.15555555555555556,0.07777777777777778,0.2777777777777778,1.6666666666666667,1.5555555555555556,2.9444444444444446
7245,2023-01-22,Sun,Premier League,Matchweek 21,Away,Brentford,Leeds United,N,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,1.0,1.0,Match Report,Yoane-Wissa,2022-23,D,0–0,0,0,1.0,0.0,21,2.0,Yoane-Wissa,0.0,MID,1707.01049805,1780.16015625,2.2,0.8,43.526315789473685,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,0.1473684210526316,0.0736842105263158,0.3157894736842105,1.6842105263157894,1.4736842105263157,2.9473684210526314
7246,2023-01-13,Fri,Premier League,Matchweek 20,Away,Leeds United,Aston Villa,N,"LB,CB",25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,22.0,59.1,1.0,10.0,2.0,0.0,0.0,Match Report,Maximilian-Wober,2022-23,L,1–2,1,2,0.0,0.0,20,1.0,Maximilian-Wober,1.0,DEF,1754.20678711,1713.10791016,1.8,0.6,,,,,,,,,,,
7247,2023-01-22,Sun,Premier League,Matchweek 21,Home,Leeds United,Brentford,Y,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,1.0,3.0,2.0,0.1,0.1,0.0,0.0,0.0,36.0,48.0,75.0,1.0,26.0,0.0,0.0,0.0,Match Report,Maximilian-Wober,2022-23,D,0–0,0,0,1.0,1.0,21,3.0,Maximilian-Wober,7.0,DEF,1780.16015625,1707.01049805,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
7248,2022-08-06,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Nott'ham Forest,N,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,2–0,2,0,1.0,1.0,1,2.0,Chris-Wood,1.0,FWD,1612.28491211,1757.10473633,0.5,1.0,,,,,,,,,,,
7249,2022-08-13,Sat,Premier League,Matchweek 2,Away,Newcastle Utd,Brighton,N,FW,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,0–0,0,0,1.0,0.0,2,2.0,Chris-Wood,1.0,FWD,1770.92871094,1762.33654785,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
7250,2022-08-21,Sun,Premier League,Matchweek 3,Home,Newcastle Utd,Manchester City,N,FW,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,1.0,4.0,1.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,3–3,3,3,0.0,1.0,3,1.0,Chris-Wood,1.0,FWD,2032.50085449,1764.22631836,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
7251,2022-08-28,Sun,Premier League,Matchweek 4,Away,Newcastle Utd,Wolves,Y,FW,64.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,7.0,8.0,87.5,0.0,8.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,1–1,1,1,0.0,0.0,4,2.0,Chris-Wood,2.0,FWD,1711.95776367,1770.20031738,1.6666666666666667,1.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667
7252,2022-08-31,Wed,Premier League,Matchweek 5,Away,Newcastle Utd,Liverpool,N,FW,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,9.0,44.4,0.0,4.0,0.0,1.0,1.0,Match Report,Chris-Wood,2022-23,L,1–2,1,2,0.0,0.0,5,1.0,Chris-Wood,1.0,FWD,2011.26489258,1770.08520508,1.5,1.0,22.5,0.0,0.0,0.0,0.0,0.05,0.025,0.5,1.5,1.0,1.75
7253,2022-09-03,Sat,Premier League,Matchweek 6,Home,Newcastle Utd,Crystal Palace,N,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,0–0,0,0,1.0,1.0,6,2.0,Chris-Wood,1.0,FWD,1756.3828125,1767.9765625,1.4,1.2,23.4,0.0,0.0,0.0,0.0,0.06000000000000001,0.02,0.4,1.4,1.2,1.6
7254,2022-09-17,Sat,Premier League,Matchweek 8,Home,Newcastle Utd,Bournemouth,N,FW,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,1–1,1,1,0.0,1.0,8,1.0,Chris-Wood,1.0,FWD,1633.78210449,1756.87927246,1.0,1.2,19.666666666666668,0.0,0.0,0.0,0.0,0.05000000000000001,0.016666666666666666,0.5,1.1666666666666667,1.0,1.6666666666666667
7255,2022-10-01,Sat,Premier League,Matchweek 9,Away,Newcastle Utd,Fulham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,4–1,4,1,0.0,0.0,9,1.0,Chris-Wood,0.0,FWD,1661.43896484,1752.18640137,1.2,1.4,17.142857142857142,0.0,0.0,0.0,0.0,0.042857142857142864,0.014285714285714287,0.42857142857142855,1.1428571428571428,1.0,1.5714285714285714
7256,2022-10-08,Sat,Premier League,Matchweek 10,Home,Newcastle Utd,Brentford,N,FW,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,5–1,5,1,0.0,1.0,10,1.0,Chris-Wood,1.0,FWD,1724.7109375,1770.97143555,1.4,1.0,15.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0125,0.375,1.5,1.0,1.5
7257,2022-10-16,Sun,Premier League,Matchweek 11,Away,Newcastle Utd,Manchester Utd,N,FW,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,0–0,0,0,1.0,0.0,11,2.0,Chris-Wood,1.0,FWD,1824.5690918,1788.22595215,2.2,1.0,14.11111111111111,0.0,0.0,0.0,0.0,0.03333333333333334,0.011111111111111112,0.3333333333333333,1.8888888888888888,1.0,1.4444444444444444
7258,2022-10-19,Wed,Premier League,Matchweek 12,Home,Newcastle Utd,Everton,N,FW,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,1–0,1,0,1.0,1.0,12,2.0,Chris-Wood,1.0,FWD,1707.37646484,1790.85949707,2.0,0.6,14.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.01,0.4,1.7,0.9,1.5
7259,2022-10-23,Sun,Premier League,Matchweek 13,Away,Newcastle Utd,Tottenham,N,FW,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,Match Report,Chris-Wood,2022-23,W,2–1,2,1,0.0,0.0,13,1.0,Chris-Wood,1.0,FWD,1879.19775391,1796.47900391,2.2,0.6,13.090909090909092,0.0,0.0,0.0,0.0,0.02727272727272728,0.009090909090909092,0.45454545454545453,1.6363636363636365,0.8181818181818182,1.5454545454545454
7260,2022-10-29,Sat,Premier League,Matchweek 14,Home,Newcastle Utd,Aston Villa,N,FW,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,4–0,4,0,1.0,1.0,14,2.0,Chris-Wood,1.0,FWD,1719.32995605,1806.21655273,2.4,0.6,12.25,0.0,0.0,0.0,0.0,0.025000000000000005,0.008333333333333333,0.4166666666666667,1.6666666666666667,0.8333333333333334,1.5
7261,2022-11-06,Sun,Premier League,Matchweek 15,Away,Newcastle Utd,Southampton,N,FW,45.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,7.0,11.0,63.6,1.0,6.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,4–1,4,1,0.0,0.0,15,6.0,Chris-Wood,7.0,FWD,1684.6809082,1823.61816406,2.4,0.4,11.692307692307692,0.0,0.0,0.0,0.0,0.038461538461538464,0.007692307692307693,0.46153846153846156,1.8461538461538463,0.7692307692307693,1.5384615384615385
7262,2022-11-12,Sat,Premier League,Matchweek 16,Home,Newcastle Utd,Chelsea,Y,FW,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,13.0,15.0,86.7,0.0,4.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,1–0,1,0,1.0,1.0,16,3.0,Chris-Wood,2.0,FWD,1889.25024414,1833.65368652,2.2,0.4,14.071428571428571,0.07142857142857142,0.0,0.0,0.0,0.04285714285714286,0.0071428571428571435,0.42857142857142855,2.0,0.7857142857142857,1.8571428571428572
7263,2022-12-26,Mon,Premier League,Matchweek 17,Away,Newcastle Utd,Leicester City,Y,FW,87.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.9,0.2,0.0,0.0,0.0,15.0,24.0,62.5,1.0,9.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,3–0,3,0,1.0,0.0,17,8.0,Chris-Wood,8.0,FWD,1786.00317383,1841.8626709,2.4,0.4,18.133333333333333,0.06666666666666667,0.0,0.0,0.0,0.04,0.020000000000000004,0.4666666666666667,1.9333333333333333,0.7333333333333333,1.9333333333333333
7264,2022-12-31,Sat,Premier League,Matchweek 18,Home,Newcastle Utd,Leeds United,Y,FW,63.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,7.0,10.0,70.0,1.0,5.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,0–0,0,0,1.0,1.0,18,3.0,Chris-Wood,2.0,FWD,1708.10473633,1855.15356445,2.8,0.4,22.4375,0.125,0.0,0.0,0.0,0.09375,0.018750000000000003,0.5,2.0,0.6875,2.3125
7265,2023-01-03,Tue,Premier League,Matchweek 19,Away,Newcastle Utd,Arsenal,N,FW,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,0–0,0,0,1.0,0.0,19,2.0,Chris-Wood,1.0,FWD,1934.44775391,1850.29663086,2.4,0.2,24.823529411764707,0.11764705882352941,0.0,0.0,0.0,0.11176470588235293,0.017647058823529415,0.5294117647058824,1.8823529411764706,0.6470588235294118,2.3529411764705883
7266,2023-01-15,Sun,Premier League,Matchweek 20,Home,Newcastle Utd,Fulham,N,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,W,1–0,1,0,1.0,1.0,20,2.0,Chris-Wood,1.0,FWD,1726.69494629,1853.54760742,1.6,0.2,24.72222222222222,0.1111111111111111,0.0,0.0,0.0,0.10555555555555556,0.01666666666666667,0.5555555555555556,1.7777777777777777,0.6111111111111112,2.3333333333333335
7267,2023-01-21,Sat,Premier League,Matchweek 21,Away,Nott'ham Forest,Bournemouth,Y,FW,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,46.2,2.0,10.0,0.0,0.0,0.0,Match Report,Chris-Wood,2022-23,D,1–1,1,1,0.0,0.0,21,2.0,Chris-Wood,2.0,FWD,1636.59411621,1655.13061523,1.0,0.0,23.473684210526315,0.10526315789473684,0.0,0.0,0.0,0.09999999999999999,0.01578947368421053,0.5789473684210527,1.736842105263158,0.5789473684210527,2.3157894736842106
7268,2022-08-06,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Newcastle Utd,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,82.9,1.0,15.0,0.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,L,0–2,0,2,0.0,0.0,1,2.0,Joe-Worrall,0.0,DEF,1757.10473633,1612.28491211,1.0,0.2,,,,,,,,,,,
7269,2022-08-14,Sun,Premier League,Matchweek 2,Home,Nott'ham Forest,West Ham,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,78.4,2.0,17.0,0.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,W,1–0,1,0,1.0,1.0,2,3.0,Joe-Worrall,7.0,DEF,1778.23620605,1607.05310059,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
7270,2022-08-20,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Everton,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,80.9,3.0,38.0,0.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,D,1–1,1,1,0.0,0.0,3,2.0,Joe-Worrall,1.0,DEF,1689.17590332,1618.5994873,0.5,1.0,90.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,2.5
7271,2022-08-28,Sun,Premier League,Matchweek 4,Home,Nott'ham Forest,Tottenham,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,94.0,3.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,79.0,85.0,92.9,9.0,52.0,1.0,1.0,1.0,Match Report,Joe-Worrall,2022-23,L,0–2,0,2,0.0,1.0,4,2.0,Joe-Worrall,0.0,DEF,1878.00610352,1622.52587891,0.6666666666666666,1.0,90.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,2.3333333333333335
7272,2022-08-31,Wed,Premier League,Matchweek 5,Away,Nott'ham Forest,Manchester City,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,40.0,82.5,0.0,18.0,0.0,1.0,1.0,Match Report,Joe-Worrall,2022-23,L,0–6,0,6,0.0,0.0,5,2.0,Joe-Worrall,-1.0,DEF,2030.05627441,1617.61022949,0.5,1.25,90.0,0.0,0.0,0.75,0.0,0.025,0.0,0.25,0.5,1.25,2.25
7273,2022-09-03,Sat,Premier League,Matchweek 6,Home,Nott'ham Forest,Bournemouth,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,87.0,82.8,7.0,64.0,1.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,L,2–3,2,3,0.0,1.0,6,2.0,Joe-Worrall,1.0,DEF,1633.77539062,1615.69128418,0.4,2.2,90.0,0.0,0.0,0.6,0.0,0.02,0.0,0.2,0.4,2.2,2.2
7274,2022-09-16,Fri,Premier League,Matchweek 8,Home,Nott'ham Forest,Fulham,N,CB,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,22.0,31.0,71.0,2.0,20.0,0.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,L,2–3,2,3,0.0,1.0,8,1.0,Joe-Worrall,1.0,DEF,1653.33776855,1597.3482666,0.8,2.4,90.0,0.0,0.0,0.5,0.0,0.016666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,2.1666666666666665
7275,2022-10-03,Mon,Premier League,Matchweek 9,Away,Nott'ham Forest,Leicester City,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Joe-Worrall,2022-23,L,0–4,0,4,0.0,0.0,9,1.0,Joe-Worrall,0.0,DEF,1720.47143555,1589.24719238,1.0,3.0,81.14285714285714,0.0,0.0,0.42857142857142855,0.0,0.014285714285714287,0.07142857142857142,0.14285714285714285,0.8571428571428571,2.4285714285714284,2.0
