,Unnamed: 0.1,Unnamed: 0,season,name,position_fpl,team,assists_fpl,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,a_team,goals,shots,xG,time,position_und,h_goals,a_goals,date,id,xA,assists_und,key_passes,npg,npxG,xGChain,xGBuildup,player_name,h_team,goals_scored_avg5,xG_avg5,assists_fpl_avg5,bonus_avg5,bps_avg5,clean_sheets_avg5,goals_conceded_avg5,shots_avg5,xGBuildup_avg5,xGChain_avg5,yellow_cards_avg5,red_cards_avg5,minutes_avg5,was_played,next_gw,opp_team,team_rating,opp_team_rating,rating_diff
2,78562,78562,2021,Jadon Sancho,MID,Man Utd,0,0,19,0,35.6,485,75,1,0,5.1,9.4,2021-10-16T14:00:00Z,64,9,Leicester,0,0,0,0,8,0,163835,2.0,4.0,6.0,2,-8740,2374,11114,90,0,0,8,Man Utd,0,0,0,69,AML,4,2,2021-10-16,16450,0.2242470234632492,0,4,0,0,0.3712941110134125,0.14704708755016327,Jadon Sancho,Leicester,0.0,0.06216327622532845,0.0,0.0,11.6,0.0,0.8,0.8,0.11932669878005982,0.2540893033146858,0.0,0.0,58.4,1,0,Aston Villa,1873.33776855,1716.01574707,0.09167865839728938
66,78067,78067,2021,Marcus Rashford,MID,Man Utd,0,0,20,0,1.5,281,75,3,1,5.4,33.4,2021-10-16T14:00:00Z,25,9,Leicester,0,0,0,0,8,0,17592,2.0,4.0,19.0,6,4916,5962,1046,94,0,0,8,Man Utd,1,1,0.25096213817596436,21,Sub,4,2,2021-10-16,16450,0,0,0,1,0.25096213817596436,0.25096213817596436,0,Marcus Rashford,Leicester,0.2,0.14515369534492492,0.2,0.0,12.6,0.6,0.8,2.2,0.07493375316262245,0.3212520211935043,0.0,0.0,76.0,1,0,Brighton,1873.33776855,1779.39660645,0.05279383008795213
508,78179,78179,2021,Rodrigo Moreno,FWD,Leeds,0,0,5,0,0.5,187,79,1,0,0.2,1.4,2021-10-16T14:00:00Z,63,16,Southampton,0,0,0,0,8,0,95047,0.0,1.0,0.0,2,-686,10558,11244,63,0,0,8,Leeds,0,0,0,64,FW,1,0,2021-10-16,16454,0,0,0,0,0,0,0,Rodrigo,Southampton,0.4,0.23858342245221137,0.2,0.6,18.8,0.2,0.6,1.2,0.15107781887054444,0.4851474821567535,0.2,0.0,55.0,1,0,Brentford,1779.39660645,1718.95336914,0.03516281383493265
43,78169,78169,2021,Rúben Diogo da Silva Neves,MID,Wolves,0,2,31,0,6.8,436,72,2,1,5.4,40.2,2021-10-16T14:00:00Z,90,2,Aston Villa,0,0,0,0,8,0,87661,3.0,2.0,7.0,8,-4861,2522,7383,54,0,1,8,Wolves,1,1,0.05829613655805588,90,MC,2,3,2021-10-16,16447,0,0,0,1,0.05829613655805588,0.05028995871543884,0.05028995871543884,Rúben Neves,Aston Villa,0.2,0.02162546068429947,0.0,0.4,15.0,0.2,0.8,0.8,0.16996899843215943,0.19692422784864902,0.4,0.0,72.4,1,0,Brighton,2030.75170898,1779.39660645,0.14125861633032344
706,78039,78039,2021,Leandro Trossard,MID,Brighton,0,0,8,1,5.8,64,78,0,0,5.6,10.4,2021-10-16T14:00:00Z,90,15,Norwich,0,0,0,0,8,0,127562,0.0,0.0,40.0,3,22178,34230,12052,64,0,0,8,Brighton,0,3,0.19084684550762177,90,FW,0,0,2021-10-16,16453,0,0,0,0,0.19084684550762177,0.3516715168952942,0.16082467138767242,Leandro Trossard,Norwich,0.2,0.08992430865764618,0.0,0.6,9.0,0.4,0.4,1.2,0.03751210644841194,0.16100338101387024,0.2,0.0,78.0,1,0,Chelsea,1703.11816406,1853.12353516,-0.08094731314663729
522,78011,78011,2021,Reece James,DEF,Chelsea,0,0,3,0,0.1,142,73,0,0,0.0,0.2,2021-10-16T16:30:00Z,1,3,Brentford,0,0,0,0,8,0,424380,1.0,0.0,0.0,1,-26287,38504,64791,55,0,0,8,Chelsea,0,0,0,1,Sub,0,1,2021-10-16,16448,0,0,0,0,0,0,0,Reece James,Brentford,0.2,0.09641135931015014,0.4,0.6,16.2,0.2,0.6,0.8,0.5915969610214233,0.7148208083584905,0.0,0.2,46.4,1,0,Leeds,1720.47583008,1703.11816406,0.010191698019720254
327,78247,78247,2021,Bryan Mbeumo,MID,Brentford,0,0,4,0,8.3,96,73,1,0,2.8,6.0,2021-10-16T16:30:00Z,90,6,Chelsea,0,0,0,0,8,0,213236,1.0,0.0,14.0,2,125917,150224,24307,55,1,0,8,Chelsea,0,2,0.152560755610466,90,FW,0,1,2021-10-16,16448,0,0,0,0,0.152560755610466,0.6032792925834656,0.5463746786117554,Bryan Mbeumo,Brentford,0.0,0.3237184137105942,0.0,0.0,2.75,0.25,1.25,2.0,0.2353266179561615,0.5548473596572876,0.25,0.0,88.75,1,0,Brighton,1718.95336914,1779.39660645,-0.03396838967260248
271,78384,78384,2021,Mathias Jensen,MID,Brentford,0,0,10,0,17.2,86,73,1,0,3.4,10.8,2021-10-16T16:30:00Z,90,6,Chelsea,0,0,0,0,8,0,2727,1.0,0.0,6.0,2,126,348,222,49,1,0,8,Chelsea,0,0,0,90,MC,0,1,2021-10-16,16448,0.02568111941218376,0,1,0,0,0.11615525931119919,0.11615525931119919,Mathias Jensen,Brentford,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.058077629655599594,0.058077629655599594,0.0,0.0,56.0,1,0,Burnley,1720.47583008,1664.11499023,0.03386835656243328
363,78063,78063,2021,Benjamin Chilwell,DEF,Chelsea,0,3,38,1,4.8,135,73,0,1,7.7,53.4,2021-10-16T16:30:00Z,90,3,Brentford,0,0,0,0,8,0,355311,1.0,0.0,19.0,15,56480,78678,22198,56,0,0,8,Chelsea,1,1,0.06998209655284882,90,DML,0,1,2021-10-16,16448,0,0,0,1,0.06998209655284882,0.121422678232193,0.05144058167934418,Ben Chilwell,Brentford,0.4,0.2528991520404816,0.2,1.4,29.2,0.6,0.6,2.0,0.32911671474576,0.7069799602031708,0.0,0.0,90.0,1,0,Arsenal,1697.17712402,1872.17749023,-0.09347423902020152
345,78040,78040,2021,Christian Nørgaard,MID,Brentford,0,0,14,0,12.8,77,73,1,0,12.0,10.8,2021-10-16T16:30:00Z,90,6,Chelsea,0,0,0,0,8,0,81366,1.0,0.0,96.0,2,-5604,2562,8166,50,1,0,8,Chelsea,0,6,0.24396969377994537,90,MC,0,1,2021-10-16,16448,0.09565611928701401,0,1,0,0.24396969377994537,0.2182885706424713,0,Christian Nørgaard,Brentford,0.25,0.42231592908501625,0.0,0.0,14.25,0.25,1.25,2.0,0.010953992372378707,0.38840845017693937,0.0,0.0,86.75,1,0,Chelsea,1718.95336914,1853.12353516,-0.0724021704297311
291,78370,78370,2021,Ivan Toney,FWD,Brentford,0,0,4,0,1.5,78,73,1,0,5.3,12.8,2021-10-16T16:30:00Z,90,6,Chelsea,0,0,0,0,8,0,1270414,1.0,0.0,39.0,2,26852,127563,100711,64,1,0,8,Chelsea,0,2,0.1218859925866127,90,FW,0,1,2021-10-16,16448,0,0,0,0,0.1218859925866127,0.1218859925866127,0,Ivan Toney,Brentford,0.0,0.08019290771335363,0.25,0.0,10.5,0.25,1.25,1.75,0.06649830937385559,0.397361820563674,0.0,0.0,90.0,1,0,Arsenal,1718.95336914,1872.17749023,-0.08184273226742851
548,78524,78524,2021,Kai Havertz,MID,Chelsea,0,0,7,0,0.1,141,73,0,0,1.2,12.0,2021-10-16T16:30:00Z,13,3,Brentford,0,0,0,0,8,0,338118,1.0,0.0,0.0,1,-44272,11031,55303,82,0,0,8,Chelsea,0,0,0,10,Sub,0,1,2021-10-16,16448,0,0,0,0,0,0,0,Kai Havertz,Brentford,0.4,0.6676075622439385,0.2,0.2,10.2,0.2,0.4,3.0,0.40855939239263533,0.9278898954391479,0.0,0.0,52.2,1,0,Brentford,1853.12353516,1718.95336914,0.07805340646740526
387,78322,78322,2021,Anthony Gordon,MID,Everton,0,0,3,0,0.3,503,74,0,0,0.1,0.2,2021-10-17T13:00:00Z,11,19,West Ham,0,0,0,0,8,0,5971,1.0,0.0,0.0,1,400,894,494,45,1,0,8,West Ham,0,0,0,10,Sub,0,1,2021-10-17,16449,0,0,0,0,0,0,0,Anthony Gordon,Everton,0.0,0.02414224445819855,0.0,0.0,1.6,0.0,0.4,0.2,0.02969343066215515,0.0538356751203537,0.2,0.0,17.2,1,0,West Ham,1697.17712402,1750.15258789,-0.030269054387919166
604,78509,78509,2021,Michail Antonio,FWD,West Ham,0,0,-1,1,36.7,413,74,0,0,12.1,9.8,2021-10-17T13:00:00Z,90,8,Everton,0,0,0,0,8,0,3863555,1.0,0.0,74.0,1,69158,210545,141387,81,0,1,8,West Ham,0,4,0.9145652651786804,90,FW,0,1,2021-10-17,16449,0.16745978593826294,0,3,0,0.9145652651786804,1.1193969249725342,0.037371840327978134,Michail Antonio,Everton,0.6,0.8625294357538223,0.0,1.2,16.4,0.4,0.6,4.6,0.1655530273914337,1.03492930829525,0.4,0.2,90.0,1,0,Southampton,1872.17749023,1664.45495605,0.12479913224744556
684,78494,78494,2021,Tomas Soucek,MID,West Ham,0,0,18,1,18.9,422,74,0,0,4.1,17.8,2021-10-17T13:00:00Z,78,8,Everton,0,0,0,0,8,0,490166,1.0,0.0,4.0,3,-19573,12915,32488,59,0,0,8,West Ham,0,0,0,80,DMC,0,1,2021-10-17,16449,0.09180648624897003,0,1,0,0,0.12645451724529266,0.12645451724529266,Tomas Soucek,Everton,0.0,0.09736744686961174,0.0,0.0,13.8,0.4,0.6,1.8,0.38766046464443205,0.4552346050739288,0.0,0.0,87.6,1,0,Everton,1750.15258789,1697.17712402,0.031213868676546932
672,78268,78268,2021,Pablo Fornals,MID,West Ham,0,0,5,1,5.3,423,74,0,0,5.1,1.6,2021-10-17T13:00:00Z,90,8,Everton,0,0,0,0,8,0,213400,1.0,0.0,44.0,2,-32448,5473,37921,60,0,1,8,West Ham,0,3,0.1752593219280243,90,AML,0,1,2021-10-17,16449,0,0,0,0,0.1752593219280243,0.2836536467075348,0.16202068328857422,Pablo Fornals,Everton,0.0,0.3108737349510193,0.0,0.0,8.8,0.4,0.6,2.0,0.41041647307574747,0.5844180375337601,0.4,0.0,87.4,1,0,Arsenal,1703.11816406,1872.17749023,-0.09030090739379142
370,78188,78188,2021,Demarai Gray,MID,Everton,0,0,16,0,36.2,484,74,1,0,7.9,16.0,2021-10-17T13:00:00Z,90,19,West Ham,0,0,0,0,8,0,1591226,1.0,0.0,27.0,2,-6162,109395,115557,58,1,0,8,West Ham,0,2,0.08915537595748901,90,AMC,0,1,2021-10-17,16449,0.11222510784864426,0,3,0,0.08915537595748901,0.21791231632232666,0.12875694036483765,Demarai Gray,Everton,0.2,0.16834877282381058,0.2,0.0,13.4,0.2,0.6,1.6,0.08458277061581612,0.3167628087103367,0.0,0.0,68.2,1,0,Norwich,1853.12353516,1577.26550293,0.17489638346718023
506,78431,78431,2021,Gabriel Magalhães,DEF,Arsenal,0,0,11,0,2.3,23,71,2,0,2.2,13.8,2021-10-18T19:00:00Z,90,7,Crystal Palace,0,0,0,0,8,0,64155,2.0,2.0,6.0,1,14780,19764,4984,50,1,0,8,Crystal Palace,0,1,0.05055159330368042,90,DC,2,2,2021-10-18,16446,0,0,0,0,0.05055159330368042,0.2892899513244629,0.2892899513244629,Gabriel,Arsenal,0.0,0.02039383314549923,0.0,0.4,15.0,0.4,1.2,1.0,0.2369713991880417,0.2369713991880417,0.2,0.0,90.0,1,0,Crystal Palace,1872.17749023,1749.14697266,0.07033743847316755
649,78074,78074,2021,Bukayo Saka,MID,Arsenal,0,0,1,0,11.6,22,71,0,0,1.3,0.0,2021-10-18T19:00:00Z,45,7,Crystal Palace,0,0,0,0,8,0,1109344,2.0,2.0,2.0,0,189791,255342,65551,64,1,1,8,Crystal Palace,0,0,0,49,AML,2,2,2021-10-18,16446,0.03998542204499245,0,1,0,0,0.05599813908338547,0.01601271703839302,Bukayo Saka,Arsenal,0.0,0.13010273836553096,0.0,0.0,7.0,0.2,0.6,1.8,0.059128887951374054,0.24899620041251183,0.2,0.0,60.2,1,0,Liverpool,1720.47583008,1982.51989746,-0.13217726980482283
592,78473,78473,2021,Joachim Andersen,DEF,Crystal Palace,0,0,15,0,1.3,488,71,2,0,1.6,12.6,2021-10-18T19:00:00Z,90,1,Arsenal,0,0,0,0,8,0,39391,2.0,2.0,2.0,1,-1759,810,2569,45,0,0,8,Crystal Palace,0,0,0,90,DC,2,2,2021-10-18,16446,0,0,0,0,0,0.11785953491926193,0.11785953491926193,Joachim Andersen,Arsenal,0.0,0.03253759145736694,0.0,0.0,12.6,0.0,2.2,0.6,0.11426150947809219,0.11624567657709121,0.2,0.0,78.6,1,0,Southampton,1779.39660645,1664.45495605,0.06905663020931115
357,78449,78449,2021,Gabriel Teodoro Martinelli Silva,MID,Arsenal,1,0,7,0,1.1,26,71,0,0,3.7,3.0,2021-10-18T19:00:00Z,9,7,Crystal Palace,0,0,0,0,8,0,13941,2.0,2.0,33.0,4,-1192,196,1388,52,1,0,8,Crystal Palace,0,1,0.451459139585495,6,Sub,2,2,2021-10-18,16446,0,0,0,0,0.451459139585495,0.0488106794655323,0.0488106794655323,Gabriel Martinelli,Arsenal,0.0,0.3158640034496784,0.2,0.0,6.4,0.0,0.8,1.2,0.08000736013054847,0.3647634118795395,0.0,0.0,39.4,1,0,Norwich,1697.17712402,1577.26550293,0.07602500711975688
672,78398,78398,2021,Cheikhou Kouyaté,DEF,Crystal Palace,0,0,6,0,0.1,150,71,1,0,1.2,11.4,2021-10-18T19:00:00Z,23,1,Arsenal,0,0,0,0,8,0,64175,2.0,2.0,0.0,1,-4495,1226,5721,45,0,0,8,Crystal Palace,0,0,0,20,Sub,2,2,2021-10-18,16446,0,0,0,0,0,0,0,Cheikhou Kouyaté,Arsenal,0.0,0.0,0.0,0.0,10.4,0.0,2.0,0.0,0.12946461588144303,0.12946461588144303,0.0,0.0,74.4,1,0,Arsenal,1703.11816406,1872.17749023,-0.09030090739379142
374,78526,78526,2021,Martin Ødegaard,MID,Arsenal,0,0,9,0,9.5,558,71,1,0,1.2,2.8,2021-10-18T19:00:00Z,66,7,Crystal Palace,0,0,0,0,8,0,239209,2.0,2.0,0.0,2,-256,26606,26862,55,1,0,8,Crystal Palace,0,0,0,70,DMC,2,2,2021-10-18,16446,0,0,0,0,0,0.01601271703839302,0.01601271703839302,Martin Odegaard,Arsenal,0.0,0.009332597255706787,0.2,0.0,12.2,0.4,1.0,0.4,0.11551344469189644,0.1740795947611332,0.0,0.0,69.4,1,0,Brighton,1697.17712402,1779.39660645,-0.04620638374377516
617,78815,78815,2021,Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,16,0,5.8,50,81,3,0,2.6,20.6,2021-10-22T19:00:00Z,90,1,Arsenal,0,0,0,0,9,0,328890,1.0,3.0,0.0,1,12839,37187,24348,46,0,1,9,Aston Villa,0,0,0,90,MC,3,1,2021-10-22,16456,0,0,0,0,0,0.09318987280130386,0.09318987280130386,Douglas Luiz,Arsenal,0.0,0.006261207163333893,0.0,0.0,10.8,0.0,2.2,0.4,0.0932745762169361,0.09781473353505135,0.6,0.0,87.8,1,0,Brighton,1872.17749023,1779.39660645,0.052141767295545954
375,79144,79144,2021,Martin Ødegaard,MID,Arsenal,0,0,4,0,1.3,558,81,1,0,1.3,4.4,2021-10-22T19:00:00Z,22,2,Aston Villa,0,0,0,0,9,0,223854,1.0,3.0,7.0,1,-16026,14829,30855,55,1,0,9,Aston Villa,0,1,0.03235980123281479,16,Sub,3,1,2021-10-22,16456,0,0,0,0,0.03235980123281479,0.07059339433908463,0.07059339433908463,Martin Odegaard,Arsenal,0.0,0.015804557502269743,0.2,0.0,11.0,0.4,0.6,0.6,0.10515400990843773,0.16372015997767447,0.0,0.0,55.8,1,0,Aston Villa,1697.17712402,1716.01574707,-0.010978117818654
155,79145,79145,2021,Leon Bailey,MID,Aston Villa,1,0,12,0,12.8,492,81,1,0,4.3,20.6,2021-10-22T19:00:00Z,45,1,Arsenal,0,0,0,0,9,0,46654,1.0,3.0,10.0,4,993,3294,2301,64,0,0,9,Aston Villa,0,2,0.08007148653268814,38,Sub,3,1,2021-10-22,16456,0.052857689559459686,1,1,0,0.08007148653268814,0.21430155634880066,0.12936431169509888,Leon Bailey,Arsenal,0.0,0.04860737919807434,0.4,0.0,5.4,0.0,0.6,1.0,0.056672772765159606,0.11493549644947051,0.0,0.0,33.8,1,0,Arsenal,1716.01574707,1872.17749023,-0.08341182605545337
575,78845,78845,2021,Danny Ings,FWD,Aston Villa,0,0,7,0,3.3,337,81,3,0,2.5,1.4,2021-10-22T19:00:00Z,76,1,Arsenal,0,0,0,0,9,0,1392392,1.0,3.0,20.0,2,32297,88864,56567,78,0,0,9,Aston Villa,0,1,0.11219116300344467,83,FW,3,1,2021-10-22,16456,0,0,0,0,0.11219116300344467,0.14303168654441833,0.030840525403618813,Danny Ings,Arsenal,0.2,0.2275455377995968,0.0,0.2,10.2,0.0,2.2,1.0,0.09517802298069,0.1704897928982973,0.0,0.0,81.4,1,0,West Ham,1853.12353516,1750.15258789,0.058835411256422415
478,79075,79075,2021,Jacob Ramsey,MID,Aston Villa,0,0,23,0,10.8,51,81,0,1,6.0,37.8,2021-10-22T19:00:00Z,22,1,Arsenal,0,0,0,0,9,0,45174,1.0,3.0,11.0,6,-1992,1999,3991,45,0,0,9,Aston Villa,1,2,0.14604756236076355,16,Sub,3,1,2021-10-22,16456,0.032079555094242096,0,1,1,0.14604756236076355,0.17812711000442505,0,Jacob Ramsey,Arsenal,0.2,0.09628507420420647,0.0,0.0,6.6,0.0,1.2,1.8,0.028550435602664948,0.13084449619054794,0.2,0.0,41.6,1,0,Chelsea,1720.47583008,1853.12353516,-0.07158060569801529
661,78859,78859,2021,Ollie Watkins,FWD,Aston Villa,0,0,0,0,3.2,40,81,3,0,4.3,3.8,2021-10-22T19:00:00Z,90,1,Arsenal,0,0,0,0,9,0,151676,1.0,3.0,36.0,1,3139,15127,11988,73,0,1,9,Aston Villa,0,3,0.7249577045440674,90,FW,3,1,2021-10-22,16456,0,0,0,0,0.7249577045440674,0.9303387403488159,0.20538103580474854,Ollie Watkins,Arsenal,0.4,0.5210345804691314,0.2,1.0,16.0,0.0,2.4,3.0,0.08213969171047211,0.7235186994075775,0.4,0.0,90.0,1,0,Norwich,1750.15258789,1577.26550293,0.10961191038467344
307,78884,78884,2021,Emiliano Buendía Stati,MID,Aston Villa,0,0,9,0,24.0,43,81,3,0,6.0,15.4,2021-10-22T19:00:00Z,67,1,Arsenal,0,0,0,0,9,0,103556,1.0,3.0,21.0,2,-4636,3043,7679,63,0,0,9,Aston Villa,0,1,0.3248772919178009,74,AMC,3,1,2021-10-22,16456,0.14836561679840088,0,2,0,0.3248772919178009,0.4732429087162018,0.11219116300344467,Emiliano Buendía,Arsenal,0.0,0.08794048838317395,0.2,0.0,8.4,0.0,1.4,0.8,0.04938717074692249,0.2508492399007082,0.0,0.0,48.0,1,0,Leeds,1718.95336914,1703.11816406,0.009297772411898284
650,78692,78692,2021,Bukayo Saka,MID,Arsenal,0,0,5,0,41.7,22,81,1,0,9.6,8.6,2021-10-22T19:00:00Z,90,2,Aston Villa,0,0,0,0,9,0,868342,1.0,3.0,46.0,2,-226433,28544,254977,64,1,0,9,Aston Villa,0,4,0.7022055387496948,90,MR,3,1,2021-10-22,16456,0.40038415789604187,0,3,0,0.7022055387496948,1.1185592412948608,0.4325827360153198,Bukayo Saka,Arsenal,0.0,0.2372266288846731,0.0,0.0,6.4,0.2,0.6,2.2,0.11328931003808976,0.4047727011144161,0.2,0.0,60.2,1,0,Brighton,1720.47583008,1779.39660645,-0.033112784500331546
358,79067,79067,2021,Gabriel Teodoro Martinelli Silva,MID,Arsenal,0,0,3,0,0.0,26,81,0,0,0.0,0.0,2021-10-22T19:00:00Z,1,2,Aston Villa,0,0,0,0,9,0,14154,1.0,3.0,0.0,1,26,786,760,52,1,0,9,Aston Villa,0,0,0,1,Sub,3,1,2021-10-22,16456,0,0,0,0,0,0,0,Gabriel Martinelli,Arsenal,0.0,0.10182129219174385,0.2,0.0,5.0,0.0,0.6,0.4,0.00976213589310646,0.029257139563560484,0.0,0.0,21.6,1,0,West Ham,1697.17712402,1750.15258789,-0.030269054387919166
507,79049,79049,2021,Gabriel Magalhães,DEF,Arsenal,0,0,13,0,10.1,23,81,1,0,3.1,19.0,2021-10-22T19:00:00Z,90,2,Aston Villa,0,0,0,0,9,0,64959,1.0,3.0,2.0,2,562,7111,6549,50,1,0,9,Aston Villa,0,0,0,90,DC,3,1,2021-10-22,16456,0.025910697877407074,0,1,0,0,0.5180788040161133,0.5180788040161133,Gabriel,Arsenal,0.0,0.02039383314549923,0.0,0.4,16.8,0.4,0.8,1.0,0.3405871599912643,0.3405871599912643,0.0,0.0,90.0,1,0,Aston Villa,1872.17749023,1716.01574707,0.09100251173489367
370,78681,78681,2021,Benjamin Chilwell,DEF,Chelsea,0,0,30,1,15.5,135,84,0,1,7.3,37.0,2021-10-23T11:30:00Z,90,15,Norwich,0,0,0,0,9,0,710915,0.0,7.0,20.0,12,331462,344190,12728,57,1,0,9,Norwich,1,2,0.06411569565534592,90,DML,7,0,2021-10-23,16459,0.02435028739273548,0,1,1,0.06411569565534592,0.1769254505634308,0.08845946937799454,Ben Chilwell,Chelsea,0.4,0.1486089527606964,0.2,0.0,18.6,0.4,0.6,1.4,0.38371663093566893,0.5455884143710137,0.0,0.0,88.0,1,0,Norwich,1853.12353516,1577.26550293,0.17489638346718023
569,78607,78607,2021,Jorge Luiz Frello Filho,MID,Chelsea,1,0,23,1,29.2,123,84,0,0,5.5,26.2,2021-10-23T11:30:00Z,63,15,Norwich,0,0,0,0,9,0,310585,0.0,7.0,0.0,6,-1902,19267,21169,58,1,0,9,Norwich,0,0,0,65,MC,7,0,2021-10-23,16459,0.12062129378318787,1,2,0,0,0.643930196762085,0.5233088731765747,Jorginho,Chelsea,0.2,0.15223376750946044,0.2,0.6,18.4,0.4,0.2,0.2,0.4685769289731979,0.5155631273984909,0.0,0.0,61.0,1,0,Norwich,1853.12353516,1577.26550293,0.17489638346718023
526,79142,79142,2021,Kai Havertz,MID,Chelsea,0,0,5,1,4.7,141,84,0,0,5.0,6.0,2021-10-23T11:30:00Z,69,15,Norwich,0,0,0,0,9,0,675047,0.0,7.0,39.0,3,313136,342461,29325,81,1,0,9,Norwich,0,2,0.1719396412372589,71,FW,7,0,2021-10-23,16459,0,0,0,0,0.1719396412372589,0.32214924693107605,0.15020960569381714,Kai Havertz,Chelsea,0.4,0.3229781463742256,0.0,0.6,11.4,0.6,0.2,1.6,0.0352906808257103,0.35427438020706176,0.0,0.0,58.8,1,0,Everton,1720.47583008,1697.17712402,0.01372791662711882
606,78629,78629,2021,Reece James,DEF,Chelsea,0,1,41,1,26.4,142,84,0,1,9.2,44.2,2021-10-23T11:30:00Z,90,15,Norwich,0,0,0,0,9,0,445924,0.0,7.0,21.0,13,16070,32885,16815,55,1,0,9,Norwich,1,1,0.30364423990249634,90,DMR,7,0,2021-10-23,16459,0.04464510455727577,0,2,1,0.30364423990249634,0.7742952704429626,0.44495871663093567,Reece James,Chelsea,0.2,0.06653866991400718,0.0,0.2,20.4,0.4,0.4,0.6,0.2984542567282915,0.3767220128327608,0.0,0.0,76.6,1,0,West Ham,1872.17749023,1750.15258789,0.06972243630889036
371,78806,78806,2021,Demarai Gray,MID,Everton,1,0,18,0,33.3,484,86,1,0,6.4,24.2,2021-10-23T14:00:00Z,76,18,Watford,0,0,0,0,9,0,1614930,5.0,2.0,6.0,5,14958,98931,83973,58,1,0,9,Watford,0,0,0,81,AMC,2,5,2021-10-23,16461,0.795560359954834,1,3,0,0,0.9263938069343567,0.1443459689617157,Demarai Gray,Everton,0.2,0.15675436109304428,0.4,0.0,17.0,0.2,0.8,1.4,0.10804527699947357,0.49663488268852235,0.0,0.0,83.4,1,0,Burnley,1853.12353516,1664.11499023,0.1135790170989787
210,78900,78900,2021,Adam Armstrong,FWD,Southampton,0,0,3,0,0.5,525,89,0,0,0.1,0.0,2021-10-23T14:00:00Z,1,5,Burnley,0,0,0,0,9,0,243483,2.0,2.0,0.0,1,-16533,16485,33018,60,1,0,9,Burnley,0,0,0,1,Sub,2,2,2021-10-23,16464,0,0,0,0,0,0,0,Adam Armstrong,Southampton,0.0,0.023477202281355858,0.0,0.0,4.5,0.5,0.0,1.0,0.0,0.08359062671661377,0.0,0.0,37.0,1,0,Burnley,1664.45495605,1664.11499023,0.00020429226465466425
52,78799,78799,2021,Callum Wilson,FWD,Newcastle,0,0,17,0,1.6,296,85,1,1,5.9,29.0,2021-10-23T14:00:00Z,90,7,Crystal Palace,0,0,0,0,9,0,125608,1.0,1.0,28.0,5,45641,50544,4903,73,0,1,9,Newcastle,1,2,0.5857977867126465,90,FW,1,1,2021-10-23,16460,0,0,0,1,0.5857977867126465,0.04489370062947273,0.04489370062947273,Callum Wilson,Crystal Palace,0.6,0.5561178267002106,0.0,0.6,12.2,0.0,1.0,2.2,0.015821921825408935,0.576804906129837,0.4,0.0,66.6,1,0,Chelsea,1703.79125977,1853.12353516,-0.08058409089122422
648,78678,78678,2021,Che Adams,FWD,Southampton,0,0,2,0,1.3,345,89,0,0,0.3,0.0,2021-10-23T14:00:00Z,11,5,Burnley,0,0,0,0,9,0,65869,2.0,2.0,4.0,1,-6944,2150,9094,68,1,0,9,Burnley,0,1,0.03234882652759552,9,Sub,2,2,2021-10-23,16464,0,0,0,0,0.03234882652759552,0.03234882652759552,0,Che Adams,Southampton,0.4,0.40366906225681304,0.2,1.0,18.4,0.0,0.6,1.2,0.1793925892561674,0.46454790234565735,0.0,0.0,65.2,1,0,West Ham,1779.39660645,1750.15258789,0.016709410803578528
388,78940,78940,2021,Anthony Gordon,MID,Everton,0,0,6,0,23.4,503,86,1,0,7.3,11.6,2021-10-23T14:00:00Z,59,18,Watford,0,0,0,0,9,0,6159,5.0,2.0,38.0,1,46,485,439,45,1,0,9,Watford,0,3,0.32698917388916016,64,ML,2,5,2021-10-23,16461,0.1323101669549942,0,2,0,0.32698917388916016,1.2584922313690186,0.8647931218147278,Anthony Gordon,Everton,0.0,0.08954007923603058,0.0,0.0,2.4,0.0,0.4,0.8,0.1840121179819107,0.2868941843509674,0.2,0.0,23.4,1,0,Watford,1697.17712402,1559.64660645,0.08818056411063595
44,78787,78787,2021,Rúben Diogo da Silva Neves,MID,Wolves,0,0,5,0,0.0,436,87,1,0,0.2,2.0,2021-10-23T14:00:00Z,1,10,Leeds,0,0,0,0,9,0,96329,1.0,1.0,0.0,1,6889,10649,3760,54,0,0,9,Wolves,0,0,0,1,Sub,1,1,2021-10-23,16462,0,0,0,0,0,0,0,Rúben Neves,Leeds,0.2,0.02162546068429947,0.0,0.4,14.0,0.2,0.8,0.8,0.16996899843215943,0.19302845001220703,0.2,0.0,54.6,1,0,Aston Villa,2030.75170898,1716.01574707,0.18341088212470888
